CHROM	BIN_START	N_SNPS	TajimaD	Region
7B	550650000	1	-0.822346	Central
7B	550660000	3	-0.498561	Central
7B	550720000	7	-1.82922	Central
7B	550810000	5	-1.5463	Central
7B	550830000	2	-1.33876	Central
7B	551070000	3	-1.42933	Central
7B	551480000	1	1.13423	Central
7B	551820000	2	-1.10962	Central
7B	551830000	1	-0.995377	Central
7B	551890000	2	-0.399367	Central
7B	551900000	1	-0.995377	Central
7B	551930000	1	-0.654639	Central
7B	552000000	4	-1.00004	Central
7B	552010000	10	-1.15321	Central
7B	552020000	1	-0.183462	Central
7B	552120000	3	-0.754121	Central
7B	552130000	6	-0.619388	Central
7B	552410000	3	-1.29631	Central
7B	552430000	1	-0.737827	Central
7B	552440000	1	-0.737827	Central
7B	552540000	1	-0.908196	Central
7B	552550000	6	-1.29525	Central
7B	552560000	2	-0.449492	Central
7B	552660000	3	-1.07741	Central
7B	552670000	1	-0.995377	Central
7B	552820000	1	-0.908196	Central
7B	553100000	1	-0.413061	Central
7B	553140000	1	-0.492256	Central
7B	553180000	5	-0.90371	Central
7B	553190000	1	-0.413061	Central
7B	553230000	4	-0.703973	Central
7B	553260000	3	-1.42933	Central
7B	553400000	1	-0.995377	Central
7B	553440000	4	-0.432266	Central
7B	553620000	15	-2.08182	Central
7B	553630000	14	-1.62918	Central
7B	553640000	2	-0.540791	Central
7B	553650000	2	-0.93642	Central
7B	553880000	2	-1.10604	Central
7B	554330000	1	-0.995377	Central
7B	554350000	1	-0.995377	Central
7B	554360000	4	-1.73484	Central
7B	554370000	1	-0.908196	Central
7B	554770000	1	-0.737827	Central
7B	554860000	1	-0.822346	Central
7B	555120000	4	-1.28595	Central
7B	555170000	1	-0.995377	Central
7B	555200000	7	0.116758	Central
7B	555210000	6	0.148789	Central
7B	555220000	1	-0.995377	Central
7B	555320000	4	-0.934794	Central
7B	555410000	2	-0.556455	Central
7B	555420000	3	0.942283	Central
7B	555700000	1	-0.908196	Central
7B	555760000	1	0.239798	Central
7B	555770000	1	-0.995377	Central
7B	556450000	4	-0.0535582	Central
7B	556460000	2	-1.33876	Central
7B	556680000	7	0.291715	Central
7B	556750000	1	-0.908196	Central
7B	556870000	1	-0.995377	Central
7B	557190000	1	0.104035	Central
7B	557250000	1	-0.109592	Central
7B	557450000	1	-0.183462	Central
7B	557490000	1	0.305682	Central
7B	558210000	3	-1.01038	Central
7B	558310000	4	-1.40223	Central
7B	558320000	3	0.0841309	Central
7B	558360000	9	-0.791981	Central
7B	558520000	2	0.277321	Central
7B	558640000	5	-0.103157	Central
7B	558870000	1	-0.822346	Central
7B	558910000	11	-1.86883	Central
7B	558990000	1	-0.822346	Central
7B	559010000	2	-1.33876	Central
7B	559140000	1	-0.995377	Central
7B	559170000	1	-0.995377	Central
7B	559440000	6	-1.94364	Central
7B	559520000	2	-0.147399	Central
7B	559530000	17	0.0451285	Central
7B	559540000	3	0.11241	Central
7B	559550000	3	0.439541	Central
7B	559560000	2	-0.198866	Central
7B	559640000	1	-0.908196	Central
7B	559710000	10	-1.58223	Central
7B	559940000	19	-1.23114	Central
7B	560170000	2	-1.2224	Central
7B	560500000	2	-1.33876	Central
7B	560530000	5	-1.80084	Central
7B	560910000	2	0.232119	Central
7B	560920000	1	-0.995377	Central
7B	561060000	5	-0.509922	Central
7B	561070000	18	-2.03494	Central
7B	561270000	1	-0.908196	Central
7B	561300000	1	-0.995377	Central
7B	561440000	1	-0.995377	Central
7B	561600000	1	-0.995377	Central
7B	561730000	1	-0.908196	Central
7B	561740000	2	-1.2224	Central
7B	562400000	4	-0.456914	Central
7B	562470000	2	-1.33876	Central
7B	562530000	3	-1.2202	Central
7B	562740000	4	-1.435	Central
7B	562980000	1	-0.335197	Central
7B	563110000	2	-0.726969	Central
7B	563160000	1	-0.258664	Central
7B	563740000	1	-0.258664	Central
7B	564010000	1	-0.995377	Central
7B	564180000	1	-0.413061	Central
7B	564370000	7	-1.55232	Central
7B	565050000	3	-0.13512	Central
7B	565560000	1	0.104035	Central
7B	565570000	3	0.428718	Central
7B	565580000	2	-0.718018	Central
7B	565760000	7	-1.36851	Central
7B	565780000	1	-0.737827	Central
7B	565900000	5	-0.518157	Central
7B	566470000	21	-2.01529	Central
7B	566480000	22	-1.90748	Central
7B	566610000	1	-0.995377	Central
7B	566630000	6	-0.713899	Central
7B	567050000	1	-0.995377	Central
7B	567590000	1	0.615142	Central
7B	567630000	1	-0.654639	Central
7B	567880000	3	-1.29631	Central
7B	567990000	12	-1.53094	Central
7B	568090000	2	-1.33876	Central
7B	568400000	1	-0.995377	Central
7B	568410000	7	-0.969	Central
7B	568480000	1	-0.908196	Central
7B	568490000	5	0.00664452	Central
7B	568650000	1	-0.822346	Central
7B	568660000	1	-0.995377	Central
7B	568780000	7	-1.21264	Central
7B	568790000	3	-1.29631	Central
7B	569420000	1	-0.995377	Central
7B	569430000	10	-1.25357	Central
7B	569470000	2	-1.33876	Central
7B	569690000	1	-0.995377	Central
7B	569940000	9	-1.55047	Central
7B	569950000	2	-1.33876	Central
7B	570170000	6	-1.16426	Central
7B	570450000	3	-1.29631	Central
7B	570460000	3	-1.43143	Central
7B	570900000	2	-1.16377	Central
7B	570910000	1	-0.109592	Central
7B	570920000	2	-0.646411	Central
7B	570930000	2	-0.894799	Central
7B	571490000	2	-0.473211	Central
7B	571570000	2	-1.33876	Central
7B	571680000	3	0.0736571	Central
7B	571890000	2	-0.743081	Central
7B	571960000	1	-0.737827	Central
7B	572150000	3	-1.56654	Central
7B	572410000	5	-1.38334	Central
7B	572500000	3	-0.489134	Central
7B	572520000	1	-0.995377	Central
7B	572630000	1	-0.822346	Central
7B	572640000	1	-0.109592	Central
7B	572650000	1	-0.654639	Central
7B	572930000	5	-0.560331	Central
7B	573020000	4	-0.375721	Central
7B	573100000	1	-0.995377	Central
7B	573130000	3	-1.38429	Central
7B	573260000	7	-1.00187	Central
7B	573450000	2	-1.33876	Central
7B	574470000	1	-0.995377	Central
7B	574480000	14	-2.06195	Central
7B	574500000	1	-0.908196	Central
7B	574550000	1	-0.995377	Central
7B	574730000	4	-1.47067	Central
7B	574900000	1	-0.908196	Central
7B	574930000	1	-0.995377	Central
7B	574970000	2	-1.33876	Central
7B	575140000	5	-1.574	Central
7B	575190000	3	-1.24988	Central
7B	575360000	1	-0.654639	Central
7B	575370000	1	-0.737827	Central
7B	575380000	3	-0.904245	Central
7B	575470000	3	-0.528236	Central
7B	575540000	1	-0.908196	Central
7B	575680000	1	-0.654639	Central
7B	575770000	3	-1.18005	Central
7B	575970000	1	-0.908196	Central
7B	576140000	3	-1.56654	Central
7B	576350000	1	-0.822346	Central
7B	576360000	1	-0.822346	Central
7B	576420000	8	-1.78886	Central
7B	576920000	3	-1.56654	Central
7B	577120000	8	-1.74319	Central
7B	577140000	2	-1.2224	Central
7B	577180000	1	-0.822346	Central
7B	577200000	14	-1.62109	Central
7B	577380000	1	-0.908196	Central
7B	577550000	1	-0.995377	Central
7B	577560000	1	-0.908196	Central
7B	577660000	1	-0.572782	Central
7B	577730000	1	-0.995377	Central
7B	577750000	1	-0.908196	Central
7B	577800000	4	0.270344	Central
7B	578170000	2	-1.33876	Central
7B	578190000	2	-0.941791	Central
7B	578220000	2	-1.28013	Central
7B	578430000	5	-1.00103	Central
7B	578440000	1	-0.995377	Central
7B	578510000	6	-1.88738	Central
7B	578710000	1	-0.995377	Central
7B	578730000	1	-0.995377	Central
7B	578990000	2	-1.28013	Central
7B	579120000	2	-1.33876	Central
7B	579340000	4	-1.73484	Central
7B	579430000	1	-0.995377	Central
7B	579460000	1	-0.995377	Central
7B	579480000	3	-1.56654	Central
7B	579490000	1	-0.995377	Central
7B	579520000	1	-0.995377	Central
7B	579660000	3	-1.56654	Central
7B	579770000	2	-0.938211	Central
7B	579850000	2	-1.33876	Central
7B	579940000	1	-0.995377	Central
7B	579990000	7	-1.45549	Central
7B	580030000	2	-1.33876	Central
7B	580130000	5	-1.38334	Central
7B	580660000	5	-1.67157	Central
7B	580700000	5	-1.54181	Central
7B	580750000	1	-0.908196	Central
7B	580780000	6	-1.12293	Central
7B	580880000	9	-1.24293	Central
7B	580930000	1	-0.995377	Central
7B	580940000	3	-1.20903	Central
7B	580950000	1	-0.995377	Central
7B	580960000	7	-0.373673	Central
7B	580970000	4	-0.86723	Central
7B	580980000	1	-0.995377	Central
7B	581300000	3	-1.1612	Central
7B	581310000	6	-0.700052	Central
7B	581330000	5	-1.37111	Central
7B	581370000	8	-1.60938	Central
7B	581500000	6	-0.238706	Central
7B	581790000	5	-1.73695	Central
7B	581890000	2	-0.449492	Central
7B	581930000	5	-1.43101	Central
7B	582650000	1	-0.908196	Central
7B	582780000	1	-0.995377	Central
7B	582930000	2	-1.33876	Central
7B	583080000	2	-1.33876	Central
7B	583110000	2	-1.33876	Central
7B	583120000	2	-1.28013	Central
7B	583370000	1	-0.908196	Central
7B	583380000	4	-1.32568	Central
7B	583920000	3	-1.38499	Central
7B	583930000	6	-1.29723	Central
7B	583990000	1	1.22208	Central
7B	584030000	19	-1.88124	Central
7B	584180000	6	-0.635213	Central
7B	584260000	24	-0.717357	Central
7B	585450000	2	-1.10604	Central
7B	585480000	6	-1.63088	Central
7B	585490000	4	-0.577544	Central
7B	585510000	17	-1.54918	Central
7B	585560000	2	-1.28013	Central
7B	585580000	1	-0.572782	Central
7B	585620000	6	-1.38097	Central
7B	585760000	1	-0.908196	Central
7B	585990000	3	-0.341803	Central
7B	586120000	6	-0.135623	Central
7B	586170000	3	0.269517	Central
7B	586220000	5	-1.76865	Central
7B	586240000	2	-0.0498339	Central
7B	586260000	5	-1.70426	Central
7B	586270000	3	-1.47576	Central
7B	586360000	1	-0.995377	Central
7B	586550000	1	-0.822346	Central
7B	586660000	1	-0.995377	Central
7B	586700000	1	0.615142	Central
7B	586710000	1	-0.908196	Central
7B	586740000	48	-2.03661	Central
7B	586960000	17	-1.84572	Central
7B	587650000	2	-0.992364	Central
7B	587910000	31	-1.38324	Central
7B	587920000	8	-1.18939	Central
7B	587960000	2	-0.626719	Central
7B	588060000	10	-1.24799	Central
7B	588070000	2	-0.297326	Central
7B	588080000	4	-1.54838	Central
7B	588250000	9	-0.82775	Central
7B	588260000	2	-1.0492	Central
7B	588280000	9	-0.749027	Central
7B	588380000	3	-0.33517	Central
7B	588810000	1	-0.995377	Central
7B	588870000	6	-1.40757	Central
7B	588880000	1	-0.654639	Central
7B	588890000	6	-1.88738	Central
7B	588900000	8	-2.08807	Central
7B	589030000	1	-0.737827	Central
7B	589100000	1	-0.109592	Central
7B	589340000	2	-1.33876	Central
7B	589390000	1	-0.995377	Central
7B	589400000	4	-1.1688	Central
7B	589410000	1	-0.995377	Central
7B	589460000	4	-1.25087	Central
7B	589470000	5	-1.83353	Central
7B	589690000	3	-0.328187	Central
7B	589710000	1	-0.822346	Central
7B	589890000	10	-1.42792	Central
7B	589940000	1	-0.654639	Central
7B	590020000	1	-0.995377	Central
7B	590030000	1	0.838751	Central
7B	590110000	1	-0.654639	Central
7B	590120000	2	-0.347899	Central
7B	590130000	6	-0.796322	Central
7B	590180000	29	0.219585	Central
7B	590250000	5	-0.676371	Central
7B	590260000	7	-0.856232	Central
7B	590310000	1	-0.908196	Central
7B	590360000	5	-0.657655	Central
7B	590520000	1	-0.995377	Central
7B	590720000	2	2.55935	Central
7B	590830000	3	-1.56654	Central
7B	590840000	2	-0.15814	Central
7B	591040000	1	-0.908196	Central
7B	591050000	5	0.822669	Central
7B	591070000	1	0.239798	Central
7B	591210000	2	-0.646411	Central
7B	591220000	13	-0.402908	Central
7B	591360000	1	-0.737827	Central
7B	591380000	6	-1.48889	Central
7B	591410000	2	0.322523	Central
7B	591470000	6	-1.29987	Central
7B	591480000	5	-1.67756	Central
7B	591560000	1	-0.183462	Central
7B	591570000	10	-0.736997	Central
7B	591600000	1	-0.413061	Central
7B	591610000	3	-1.42933	Central
7B	591670000	1	-0.908196	Central
7B	591700000	8	-1.88021	Central
7B	591710000	2	-1.22151	Central
7B	591720000	3	-1.38429	Central
7B	591730000	5	-1.83353	Central
7B	591870000	3	-1.5208	Central
7B	591940000	5	-0.736013	Central
7B	592170000	31	-2.18136	Central
7B	592180000	6	-1.74297	Central
7B	592340000	17	-2.06864	Central
7B	592350000	11	-2.04683	Central
7B	592360000	17	-1.49682	Central
7B	592410000	15	-2.26312	Central
7B	592420000	9	-1.94474	Central
7B	592500000	1	-0.908196	Central
7B	592510000	10	-2.05646	Central
7B	592530000	4	-1.33148	Central
7B	592600000	3	-1.56654	Central
7B	592610000	21	-2.37233	Central
7B	592620000	11	-1.92271	Central
7B	592640000	6	-1.60296	Central
7B	592710000	3	-0.853273	Central
7B	592770000	1	-0.995377	Central
7B	592810000	4	-1.35961	Central
7B	592870000	2	-0.941791	Central
7B	592880000	2	-1.10604	Central
7B	592910000	1	-0.995377	Central
7B	593000000	1	-0.908196	Central
7B	593010000	1	-0.908196	Central
7B	593060000	19	-1.66815	Central
7B	593070000	46	-2.16587	Central
7B	593080000	3	-1.47507	Central
7B	593120000	8	-1.6051	Central
7B	593180000	7	-1.90696	Central
7B	593190000	2	-1.33876	Central
7B	593250000	7	-1.45786	Central
7B	593260000	3	-1.03098	Central
7B	593280000	9	-1.88088	Central
7B	593390000	18	-2.23357	Central
7B	593400000	89	-2.3909	Central
7B	593410000	15	-1.85053	Central
7B	593430000	5	-1.41553	Central
7B	593550000	9	-1.6942	Central
7B	593560000	11	-1.88576	Central
7B	593620000	1	-0.995377	Central
7B	593630000	51	-2.02019	Central
7B	593640000	5	-0.933656	Central
7B	593910000	6	-1.05919	Central
7B	593920000	2	0.0911427	Central
7B	594010000	3	0.0150039	Central
7B	594030000	10	-1.69223	Central
7B	594040000	3	0.306873	Central
7B	594050000	21	-2.21509	Central
7B	594110000	17	-0.665761	Central
7B	594120000	16	-1.60135	Central
7B	594210000	6	-0.312557	Central
7B	594220000	5	-1.39083	Central
7B	594250000	14	-2.25212	Central
7B	594360000	17	-2.28428	Central
7B	594410000	10	-1.43259	Central
7B	594520000	19	-1.67093	Central
7B	594760000	10	-2.21438	Central
7B	594770000	2	-1.33876	Central
7B	594960000	3	-0.918559	Central
7B	595000000	5	-0.664891	Central
7B	595080000	5	0.219759	Central
7B	595160000	3	-1.0823	Central
7B	595170000	6	0.408585	Central
7B	595300000	3	-0.237414	Central
7B	595520000	4	-1.2558	Central
7B	595530000	8	-1.42151	Central
7B	595670000	3	-1.16609	Central
7B	595790000	1	-0.908196	Central
7B	595800000	1	-0.995377	Central
7B	595990000	4	-1.50808	Central
7B	596280000	1	-0.908196	Central
7B	596400000	2	-1.33876	Central
7B	596600000	1	-0.995377	Central
7B	596680000	4	-1.36019	Central
7B	596720000	1	-0.822346	Central
7B	596780000	2	-0.50812	Central
7B	596920000	1	0.104035	Central
7B	597150000	2	-1.10694	Central
7B	597180000	18	-1.9202	Central
7B	597230000	4	-1.44312	Central
7B	597240000	1	-0.908196	Central
7B	597450000	1	-0.822346	Central
7B	597460000	1	1.08831	Central
7B	597680000	7	-1.59267	Central
7B	597760000	4	-1.2413	Central
7B	598010000	8	-1.92482	Central
7B	598160000	6	-1.94364	Central
7B	598170000	17	-1.93804	Central
7B	598180000	3	-1.42933	Central
7B	598190000	9	-1.81636	Central
7B	598460000	1	-0.995377	Central
7B	598470000	3	-1.42933	Central
7B	599090000	12	-1.90622	Central
7B	599360000	1	-0.908196	Central
7B	599410000	14	-2.00052	Central
7B	599420000	13	-1.64138	Central
7B	599800000	23	-2.10756	Central
7B	600000000	13	-1.98646	Central
7B	600010000	4	-1.28595	Central
7B	600560000	2	-1.28013	Central
7B	600590000	2	-1.22151	Central
7B	600700000	1	-0.908196	Central
7B	600820000	1	-0.737827	Central
7B	600830000	3	-1.56654	Central
7B	600980000	1	-0.995377	Central
7B	600990000	11	-1.8039	Central
7B	601100000	3	-0.632625	Central
7B	601110000	6	-1.85858	Central
7B	601120000	13	-1.16808	Central
7B	601130000	2	-1.2224	Central
7B	601220000	4	-1.32916	Central
7B	601250000	2	-1.10604	Central
7B	601260000	11	-2.2657	Central
7B	601320000	6	-1.46735	Central
7B	601330000	2	-1.33876	Central
7B	601390000	1	-0.995377	Central
7B	601440000	10	-2.10227	Central
7B	601470000	1	-0.995377	Central
7B	601520000	1	-0.908196	Central
7B	601590000	1	-0.995377	Central
7B	601750000	1	-0.737827	Central
7B	601770000	2	-1.33876	Central
7B	602020000	2	-1.28013	Central
7B	602060000	3	-1.56654	Central
7B	602080000	17	-2.15712	Central
7B	602090000	10	-2.01909	Central
7B	602110000	11	-2.04739	Central
7B	602300000	6	-1.00754	Central
7B	602830000	2	-0.599419	Central
7B	602930000	3	-0.804395	Central
7B	602940000	10	-2.21468	Central
7B	603160000	5	-0.739507	Central
7B	603260000	8	-1.85613	Central
7B	603270000	23	-2.51938	Central
7B	603580000	67	-2.70318	Central
7B	603590000	6	-1.8599	Central
7B	603660000	17	-1.87436	Central
7B	603870000	1	-0.995377	Central
7B	603970000	6	-1.25019	Central
7B	603990000	3	-1.1633	Central
7B	604030000	2	-1.10694	Central
7B	604090000	2	-1.10962	Central
7B	604270000	8	-1.83632	Central
7B	604320000	2	-1.16556	Central
7B	604330000	1	-0.995377	Central
7B	604620000	4	-1.73484	Central
7B	604630000	6	-1.91529	Central
7B	604660000	2	-1.33876	Central
7B	604800000	3	-1.56654	Central
7B	605110000	6	-1.85726	Central
7B	605360000	2	-1.33876	Central
7B	605440000	8	-1.81687	Central
7B	605450000	11	-1.54039	Central
7B	605480000	1	-0.908196	Central
7B	605710000	8	-2.11144	Central
7B	605770000	5	-1.57699	Central
7B	605870000	27	-0.896125	Central
7B	605900000	4	-1.32394	Central
7B	605950000	7	-1.57928	Central
7B	606050000	1	-0.654639	Central
7B	606060000	7	-1.5781	Central
7B	606550000	2	-0.55556	Central
7B	606560000	4	-1.24971	Central
7B	606590000	3	-1.47576	Central
7B	606640000	11	-1.33901	Central
7B	607170000	2	-1.28013	Central
7B	607280000	8	-1.83632	Central
7B	607310000	4	-1.04614	Central
7B	607520000	1	-0.737827	Central
7B	607580000	2	1.8312	Central
7B	608190000	1	-0.995377	Central
7B	608210000	5	-1.35514	Central
7B	608220000	3	-1.1612	Central
7B	608380000	1	-0.822346	Central
7B	608470000	3	2.79056	Central
7B	608710000	4	3.21273	Central
7B	608870000	5	-0.774443	Central
7B	608900000	8	2.03137	Central
7B	609130000	5	-0.484967	Central
7B	609290000	18	-2.3667	Central
7B	609750000	4	-1.40513	Central
7B	609900000	22	-0.562704	Central
7B	609920000	2	-1.22151	Central
7B	610030000	1	-0.822346	Central
7B	610350000	4	3.20374	Central
7B	610360000	1	1.26401	Central
7B	610450000	1	-0.995377	Central
7B	610460000	1	-0.492256	Central
7B	610470000	14	-0.300035	Central
7B	610480000	16	0.191395	Central
7B	610500000	6	-0.188374	Central
7B	610640000	10	-1.72041	Central
7B	610650000	2	-0.250334	Central
7B	610730000	8	2.8717	Central
7B	610810000	1	-0.737827	Central
7B	611250000	2	-1.28013	Central
7B	611380000	1	-0.908196	Central
7B	611390000	3	-1.20554	Central
7B	611440000	2	-1.33876	Central
7B	611520000	5	-1.16873	Central
7B	611550000	6	-1.74517	Central
7B	611600000	2	-0.556455	Central
7B	611610000	68	1.64597	Central
7B	611700000	1	-0.995377	Central
7B	611710000	11	4.07908	Central
7B	611720000	3	0.169318	Central
7B	611730000	6	-1.49087	Central
7B	611740000	9	-0.0722022	Central
7B	611800000	2	-1.33876	Central
7B	611890000	11	-1.86771	Central
7B	611960000	3	-1.38499	Central
7B	612000000	4	-1.43732	Central
7B	612250000	9	-1.90456	Central
7B	612300000	4	-1.62262	Central
7B	612310000	6	-1.74429	Central
7B	612320000	7	-1.68005	Central
7B	612330000	3	-1.47507	Central
7B	612370000	1	-0.995377	Central
7B	612380000	1	-0.995377	Central
7B	612400000	4	-1.44718	Central
7B	612590000	3	-1.38779	Central
7B	612800000	1	-0.995377	Central
7B	612840000	3	-1.11756	Central
7B	612850000	1	-0.995377	Central
7B	612880000	7	-1.68674	Central
7B	613150000	15	-1.61881	Central
7B	613160000	2	-1.05099	Central
7B	613170000	4	-1.17779	Central
7B	613190000	2	-1.2224	Central
7B	613220000	1	-0.995377	Central
7B	613230000	2	-1.33876	Central
7B	613250000	13	-0.933454	Central
7B	613260000	2	-1.16377	Central
7B	613460000	1	-0.995377	Central
7B	614060000	1	-0.995377	Central
7B	614180000	1	-0.572782	Central
7B	614220000	14	-1.27931	Central
7B	614240000	3	-1.56654	Central
7B	614250000	1	-0.908196	Central
7B	614280000	4	-0.698174	Central
7B	614290000	4	-1.43732	Central
7B	614490000	1	-0.822346	Central
7B	614730000	1	-0.822346	Central
7B	614910000	1	-0.822346	Central
7B	615170000	1	-0.995377	Central
7B	615180000	4	-1.65944	Central
7B	615190000	4	-1.73484	Central
7B	615700000	1	-0.737827	Central
7B	615730000	7	-1.33249	Central
7B	615770000	1	-0.908196	Central
7B	615780000	1	-0.737827	Central
7B	615790000	7	-1.70228	Central
7B	616270000	4	-1.39759	Central
7B	616300000	2	-1.33876	Central
7B	616410000	11	-1.94244	Central
7B	616460000	3	-1.56654	Central
7B	616520000	4	-1.73484	Central
7B	616540000	3	-1.56654	Central
7B	616640000	1	-0.908196	Central
7B	616650000	4	-1.58289	Central
7B	616660000	1	-0.908196	Central
7B	616710000	2	-1.16377	Central
7B	616740000	18	-2.25646	Central
7B	616750000	6	-1.79968	Central
7B	616810000	1	-0.908196	Central
7B	616900000	1	-0.183462	Central
7B	617480000	5	-1.80084	Central
7B	617560000	10	-1.60468	Central
7B	617570000	1	-0.822346	Central
7B	617580000	2	-0.884058	Central
7B	617780000	1	-0.492256	Central
7B	617820000	1	-0.995377	Central
7B	617840000	1	-0.822346	Central
7B	617850000	2	0.811243	Central
7B	618750000	1	-0.572782	Central
7B	619040000	26	-2.15008	Central
7B	619060000	1	-0.822346	Central
7B	619080000	14	-1.76473	Central
7B	619120000	3	-1.56654	Central
7B	619150000	13	-1.94686	Central
7B	619160000	16	-2.00977	Central
7B	619170000	3	-1.1612	Central
7B	619190000	4	-0.603932	Central
7B	619360000	3	-1.34205	Central
7B	619460000	5	-1.86622	Central
7B	619600000	5	-1.48017	Central
7B	619610000	1	-0.109592	Central
7B	619730000	10	-1.90094	Central
7B	619820000	4	-1.73484	Central
7B	620570000	3	-1.5208	Central
7B	620580000	2	-0.995944	Central
7B	620590000	4	-1.36019	Central
7B	620650000	14	-1.2382	Central
7B	620660000	2	-0.93642	Central
7B	620730000	1	-0.908196	Central
7B	620980000	1	-0.908196	Central
7B	620990000	5	-0.958111	Central
7B	621310000	1	-0.995377	Central
7B	621390000	4	-1.14387	Central
7B	621400000	1	-0.737827	Central
7B	621470000	3	-0.988036	Central
7B	621610000	11	-1.44761	Central
7B	621620000	20	-1.94819	Central
7B	621780000	13	-2.12853	Central
7B	621790000	3	-1.29701	Central
7B	621900000	2	-1.2224	Central
7B	621910000	2	-0.718018	Central
7B	621920000	3	-1.0802	Central
7B	622240000	4	-1.62262	Central
7B	622250000	2	-0.993259	Central
7B	622260000	8	-1.65291	Central
7B	622300000	1	-0.908196	Central
7B	622320000	3	-1.42933	Central
7B	622410000	6	-1.19129	Central
7B	622480000	3	-1.33926	Central
7B	622500000	8	-1.62811	Central
7B	622520000	5	-0.926918	Central
7B	622530000	1	-0.995377	Central
7B	622620000	2	-1.16556	Central
7B	622760000	7	-1.55508	Central
7B	622780000	10	-1.65516	Central
7B	622800000	2	-1.33876	Central
7B	622820000	3	-0.650081	Central
7B	622860000	4	-1.32452	Central
7B	622940000	1	-0.995377	Central
7B	623100000	4	-1.43384	Central
7B	623110000	23	-1.9088	Central
7B	623120000	7	-1.67808	Central
7B	623220000	1	-0.995377	Central
7B	623260000	14	-1.84175	Central
7B	623270000	1	-0.737827	Central
7B	623370000	2	-0.992364	Central
7B	623460000	6	-1.19832	Central
7B	623470000	2	-0.843331	Central
7B	623560000	14	-1.99463	Central
7B	623570000	7	-1.36418	Central
7B	623720000	1	-0.995377	Central
7B	623740000	1	-0.908196	Central
7B	623790000	3	-1.42933	Central
7B	623810000	3	-1.33926	Central
7B	623820000	6	-1.74341	Central
7B	623940000	17	-1.60193	Central
7B	623950000	2	-0.992364	Central
7B	623970000	2	-0.608818	Central
7B	624000000	7	-1.70268	Central
7B	624010000	8	-1.69609	Central
7B	624140000	2	-0.993259	Central
7B	624330000	4	-1.28595	Central
7B	624350000	7	-1.45786	Central
7B	624370000	3	-1.1612	Central
7B	624540000	2	-1.05099	Central
7B	624700000	1	-0.822346	Central
7B	624710000	7	-1.50981	Central
7B	624720000	3	-1.17028	Central
7B	624780000	1	-0.492256	Central
7B	624790000	2	-1.16377	Central
7B	624930000	1	-0.995377	Central
7B	624940000	4	-1.03976	Central
7B	624960000	2	-1.33876	Central
7B	625070000	2	-1.0492	Central
7B	625160000	1	-0.908196	Central
7B	625220000	1	-0.908196	Central
7B	625270000	3	-1.29422	Central
7B	625290000	5	-1.20566	Central
7B	625300000	7	-0.185924	Central
7B	625710000	1	-0.654639	Central
7B	625880000	9	-0.772056	Central
7B	625890000	1	-0.109592	Central
7B	625900000	2	-1.22151	Central
7B	625930000	2	-0.662075	Central
7B	626040000	3	-1.47507	Central
7B	626050000	2	-1.22151	Central
7B	626060000	12	0.474448	Central
7B	626070000	1	-0.822346	Central
7B	626110000	4	0.760403	Central
7B	626180000	2	-0.773962	Central
7B	626230000	3	1.91495	Central
7B	626240000	6	-1.25019	Central
7B	626430000	1	-0.822346	Central
7B	626560000	3	1.59655	Central
7B	627050000	1	1.80772	Central
7B	627290000	1	-0.995377	Central
7B	627300000	14	-0.895268	Central
7B	627380000	1	-0.995377	Central
7B	627390000	1	-0.654639	Central
7B	627440000	2	-1.16377	Central
7B	627610000	5	1.69285	Central
7B	627950000	5	-0.793659	Central
7B	627980000	5	0.34079	Central
7B	628330000	1	-0.737827	Central
7B	628350000	2	-1.22151	Central
7B	628450000	26	-0.737012	Central
7B	628460000	9	-0.157948	Central
7B	628540000	1	-0.908196	Central
7B	628600000	4	-1.65944	Central
7B	628720000	8	-1.90251	Central
7B	628730000	2	-0.351479	Central
7B	628750000	2	-1.33876	Central
7B	628760000	1	-0.995377	Central
7B	628830000	3	0.301287	Central
7B	629010000	4	-0.673526	Central
7B	629020000	2	0.669371	Central
7B	629040000	3	0.723032	Central
7B	629050000	2	-0.93642	Central
7B	629410000	5	-0.954618	Central
7B	629480000	14	3.1537	Central
7B	629490000	1	-0.995377	Central
7B	629570000	2	0.346691	Central
7B	629580000	3	-0.510431	Central
7B	629630000	1	-0.908196	Central
7B	629770000	5	-1.83353	Central
7B	629780000	4	0.364297	Central
7B	629880000	2	-1.28013	Central
7B	630100000	13	1.61189	Central
7B	630110000	1	-0.572782	Central
7B	630130000	9	-1.4074	Central
7B	630170000	5	-0.436804	Central
7B	630180000	41	-1.69206	Central
7B	630310000	5	-1.41753	Central
7B	630360000	5	-0.397375	Central
7B	630430000	1	-0.995377	Central
7B	630650000	2	2.48775	Central
7B	630660000	3	-0.747488	Central
7B	630680000	1	-0.995377	Central
7B	630830000	1	-0.995377	Central
7B	630860000	5	-1.5478	Central
7B	631050000	2	-1.33876	Central
7B	631060000	2	-0.770381	Central
7B	631310000	2	-1.33876	Central
7B	631400000	3	-0.872824	Central
7B	632030000	2	-1.16377	Central
7B	632110000	11	3.6356	Central
7B	632170000	9	-1.46701	Central
7B	632330000	8	2.87349	Central
7B	632490000	16	-0.130287	Central
7B	632600000	1	-0.908196	Central
7B	632610000	3	-1.42933	Central
7B	632650000	23	-0.0948116	Central
7B	632660000	1	0.370236	Central
7B	632670000	4	-1.50924	Central
