CHROM	BIN_START	N_SNPS	TajimaD	Region
4A	323290000	1	-0.995377	Central
4A	323340000	3	-0.850131	Central
4A	323600000	1	-0.995377	Central
4A	323700000	1	-0.822346	Central
4A	323730000	5	-1.67057	Central
4A	323750000	2	-1.22151	Central
4A	323760000	2	-1.16377	Central
4A	323780000	1	-0.737827	Central
4A	323810000	7	-1.73043	Central
4A	323850000	4	-1.54664	Central
4A	323880000	4	-1.50924	Central
4A	324100000	7	-1.65584	Central
4A	324140000	1	-0.908196	Central
4A	324310000	1	-0.737827	Central
4A	324410000	3	-1.56654	Central
4A	324570000	2	-1.16377	Central
4A	324630000	2	-1.10694	Central
4A	324700000	5	-0.807883	Central
4A	324780000	2	-1.33876	Central
4A	324940000	1	-0.995377	Central
4A	324990000	1	-0.908196	Central
4A	325110000	1	-0.737827	Central
4A	325190000	4	-1.28595	Central
4A	325240000	13	-1.33296	Central
4A	325430000	9	-1.4871	Central
4A	325510000	6	-1.65835	Central
4A	325520000	1	-0.822346	Central
4A	325730000	4	-1.43616	Central
4A	325830000	3	-1.07392	Central
4A	325840000	2	-0.880477	Central
4A	325870000	1	-0.572782	Central
4A	325920000	15	-1.39985	Central
4A	325980000	4	-1.50866	Central
4A	326050000	2	-1.0492	Central
4A	326130000	1	-0.908196	Central
4A	326140000	5	-1.76815	Central
4A	326210000	2	-1.16377	Central
4A	326360000	4	-1.54548	Central
4A	326580000	7	-1.65308	Central
4A	326620000	1	-0.822346	Central
4A	326650000	1	-0.908196	Central
4A	326920000	1	-0.737827	Central
4A	326930000	2	-0.992364	Central
4A	326980000	2	-1.05099	Central
4A	326990000	3	-1.29422	Central
4A	327000000	3	-1.43003	Central
4A	327010000	1	-0.995377	Central
4A	327180000	2	-0.992364	Central
4A	327250000	1	-0.737827	Central
4A	327280000	1	-0.737827	Central
4A	327320000	5	-1.574	Central
4A	327500000	3	-1.43143	Central
4A	327510000	2	-0.992364	Central
4A	327590000	1	-0.737827	Central
4A	327600000	1	-0.822346	Central
4A	327720000	2	-0.880477	Central
4A	327730000	1	-0.654639	Central
4A	327740000	1	-0.737827	Central
4A	327750000	3	-1.03028	Central
4A	327950000	9	-1.44594	Central
4A	328100000	3	-1.29422	Central
4A	328220000	7	-1.70228	Central
4A	328450000	1	-0.908196	Central
4A	328510000	4	-1.73484	Central
4A	328570000	1	-0.822346	Central
4A	328600000	2	-1.22151	Central
4A	328940000	1	-0.908196	Central
4A	329050000	6	-1.25877	Central
4A	329060000	1	-0.737827	Central
4A	329070000	2	-0.992364	Central
4A	329180000	2	-0.992364	Central
4A	329220000	5	-1.67157	Central
4A	329240000	2	-1.16556	Central
4A	329260000	1	-0.908196	Central
4A	329430000	1	-0.908196	Central
4A	329500000	2	-1.22151	Central
4A	329550000	1	-0.995377	Central
4A	329660000	2	-1.16377	Central
4A	329760000	2	-1.28013	Central
4A	329940000	4	-1.73484	Central
4A	329970000	5	-1.60619	Central
4A	330080000	9	-1.92236	Central
4A	330100000	5	-1.54181	Central
4A	330460000	2	-1.33876	Central
4A	330480000	5	-1.0739	Central
4A	330530000	1	-0.822346	Central
4A	330540000	5	-1.54181	Central
4A	330550000	1	-0.995377	Central
4A	330560000	9	-1.77586	Central
4A	330620000	1	-0.737827	Central
4A	330630000	4	-1.32336	Central
4A	330690000	1	-0.822346	Central
4A	330950000	2	-1.33876	Central
4A	331010000	9	-1.54933	Central
4A	331090000	4	-0.963211	Central
4A	331100000	8	-2.01795	Central
4A	331120000	2	-1.0492	Central
4A	331130000	1	-0.995377	Central
4A	331150000	8	-1.34104	Central
4A	331200000	3	-1.38499	Central
4A	331450000	1	-0.822346	Central
4A	331460000	3	-1.11826	Central
4A	331520000	3	-1.33926	Central
4A	331540000	2	-1.10604	Central
4A	331620000	2	-1.0492	Central
4A	331630000	1	-0.737827	Central
4A	331700000	2	-1.10604	Central
4A	331720000	3	-1.42933	Central
4A	331780000	2	-1.0492	Central
4A	331800000	1	-0.908196	Central
4A	331840000	2	-1.33876	Central
4A	331890000	2	-1.2224	Central
4A	331900000	1	-0.995377	Central
4A	332090000	4	-1.36019	Central
4A	332300000	1	-0.654639	Central
4A	332350000	1	-0.995377	Central
4A	332360000	2	-1.10604	Central
4A	332460000	6	-1.97244	Central
4A	332470000	2	-1.33876	Central
4A	332630000	3	-0.638211	Central
4A	332640000	1	-0.995377	Central
4A	332650000	5	-1.16748	Central
4A	332670000	2	-1.33876	Central
4A	332800000	1	-0.908196	Central
4A	333180000	5	-1.86622	Central
4A	333250000	8	-1.92589	Central
4A	333490000	2	-1.10604	Central
4A	333500000	4	-1.43326	Central
4A	333510000	3	-1.56654	Central
4A	333770000	3	-1.03028	Central
4A	334060000	2	-0.880477	Central
4A	334260000	7	-1.52969	Central
4A	334350000	5	-1.86622	Central
4A	334620000	1	-0.654639	Central
4A	334700000	1	-0.654639	Central
4A	334710000	2	-0.93642	Central
4A	335040000	1	-0.908196	Central
4A	335500000	2	-1.10694	Central
4A	335530000	1	-0.908196	Central
4A	335540000	1	-0.908196	Central
4A	335560000	2	-1.2224	Central
4A	335650000	1	-0.822346	Central
4A	335680000	1	-0.995377	Central
4A	335730000	4	-1.14155	Central
4A	335870000	4	-1.43326	Central
4A	335880000	5	-1.51211	Central
4A	336020000	4	-1.36193	Central
4A	336080000	8	-1.6299	Central
4A	336180000	1	-0.908196	Central
4A	336290000	1	-0.737827	Central
4A	336690000	4	-1.39817	Central
4A	337000000	4	-1.73484	Central
4A	337010000	1	-0.654639	Central
4A	337110000	6	-1.74341	Central
4A	337120000	2	-1.10694	Central
4A	337370000	3	-1.29631	Central
4A	337450000	1	-0.908196	Central
4A	337460000	8	-1.18957	Central
4A	337520000	1	-0.995377	Central
4A	337530000	11	-1.74582	Central
4A	337540000	7	-1.31301	Central
4A	338240000	2	-1.22151	Central
4A	338350000	4	-1.58289	Central
4A	338410000	6	-1.82935	Central
4A	338420000	1	-0.908196	Central
4A	338430000	1	-0.908196	Central
4A	338510000	3	-1.29492	Central
4A	338570000	1	-0.995377	Central
4A	338590000	1	-0.822346	Central
4A	338740000	4	-1.28595	Central
4A	338900000	5	-1.83353	Central
4A	338960000	2	-1.33876	Central
4A	338980000	1	-0.995377	Central
4A	339030000	2	-0.880477	Central
4A	339150000	2	-0.992364	Central
4A	339260000	3	-1.24988	Central
4A	339300000	2	-1.10604	Central
4A	339380000	4	-1.25493	Central
4A	339440000	2	-1.16556	Central
4A	339450000	6	-1.54714	Central
4A	339620000	2	-0.770381	Central
4A	339630000	9	-1.34647	Central
4A	339660000	1	-0.654639	Central
4A	339710000	4	-1.28653	Central
4A	339750000	10	-1.94012	Central
4A	339780000	2	-0.993259	Central
4A	339790000	6	-1.8577	Central
4A	339910000	2	-1.10604	Central
4A	339990000	1	-0.995377	Central
4A	340010000	9	-1.79628	Central
4A	340030000	1	-0.822346	Central
4A	340080000	2	-1.10604	Central
4A	340160000	6	-1.6867	Central
4A	340230000	1	-0.995377	Central
4A	340300000	2	-0.992364	Central
4A	340320000	2	-1.10604	Central
4A	340370000	9	-1.83841	Central
4A	340470000	4	-1.32278	Central
4A	340490000	6	-1.68802	Central
4A	340510000	1	-0.572782	Central
4A	340610000	5	-1.54231	Central
4A	340710000	1	-0.995377	Central
4A	340730000	2	-1.33876	Central
4A	340840000	5	-1.63888	Central
4A	341360000	2	-1.10604	Central
4A	341380000	7	-2.03468	Central
4A	341390000	1	-0.654639	Central
4A	341450000	1	-0.822346	Central
4A	341490000	2	-1.33876	Central
4A	341510000	3	-1.20554	Central
4A	341570000	1	-0.737827	Central
4A	341660000	4	-1.69685	Central
4A	341670000	1	-0.995377	Central
4A	341770000	5	-1.73596	Central
4A	341780000	1	0.370236	Central
4A	341990000	1	-0.822346	Central
4A	342060000	12	-1.5031	Central
4A	342130000	1	-0.995377	Central
4A	342220000	1	-0.737827	Central
4A	342310000	8	-1.53855	Central
4A	342410000	2	-0.770381	Central
4A	342430000	7	-1.6027	Central
4A	342450000	1	-0.737827	Central
4A	342500000	1	-0.822346	Central
4A	342510000	7	-1.6273	Central
4A	342590000	8	-1.60581	Central
4A	342600000	6	-1.65791	Central
4A	342770000	8	-1.87914	Central
4A	342790000	1	-0.822346	Central
4A	342860000	3	-1.33926	Central
4A	342900000	3	-1.56654	Central
4A	342920000	2	-1.22151	Central
4A	342930000	6	-1.13634	Central
4A	343060000	1	-0.908196	Central
4A	343070000	9	-1.7966	Central
4A	343090000	2	-1.10604	Central
4A	343150000	5	-1.35814	Central
4A	343170000	1	-0.822346	Central
4A	343200000	7	-1.90578	Central
4A	343350000	1	-0.995377	Central
4A	343360000	2	-1.33876	Central
4A	343380000	2	-1.28013	Central
4A	343470000	2	-1.22151	Central
4A	343480000	1	-0.737827	Central
4A	343490000	6	-1.46252	Central
4A	343550000	3	-1.20624	Central
4A	343730000	10	-1.88783	Central
4A	343780000	10	-1.73563	Central
4A	343790000	3	-1.29492	Central
4A	343800000	8	-1.2356	Central
4A	343810000	2	-1.22151	Central
4A	343890000	1	-0.995377	Central
4A	343920000	1	-0.908196	Central
4A	343930000	2	-1.10604	Central
4A	344020000	5	-1.4597	Central
4A	344030000	1	-0.822346	Central
4A	344050000	1	-0.908196	Central
4A	344110000	1	-0.822346	Central
4A	344240000	2	-1.22151	Central
4A	344270000	4	-1.54548	Central
4A	344280000	3	-1.47507	Central
4A	344290000	4	-1.28653	Central
4A	344300000	2	-1.0492	Central
4A	344320000	3	-1.38429	Central
4A	344370000	2	-1.10604	Central
4A	344390000	5	-1.44673	Central
4A	344440000	1	-0.908196	Central
4A	344510000	15	-1.56009	Central
4A	344550000	3	-1.29631	Central
4A	344600000	3	-1.43143	Central
4A	344650000	3	-1.29422	Central
4A	344690000	1	-0.822346	Central
4A	344720000	1	-0.908196	Central
4A	344830000	2	-1.28013	Central
4A	344920000	9	-2.07017	Central
4A	344940000	2	-0.93642	Central
4A	345060000	5	-1.1046	Central
4A	345210000	1	-0.995377	Central
4A	345240000	1	-0.995377	Central
4A	345270000	1	-0.908196	Central
4A	345370000	1	-0.737827	Central
4A	345550000	2	-1.16377	Central
4A	345560000	1	-0.908196	Central
4A	345640000	5	-1.574	Central
4A	345650000	2	-1.22151	Central
4A	345730000	5	-1.54181	Central
4A	345810000	4	-1.62088	Central
4A	346070000	2	-1.0492	Central
4A	346230000	9	-1.8799	Central
4A	346240000	1	-0.822346	Central
4A	346270000	1	-0.822346	Central
4A	346280000	3	-1.47507	Central
4A	346290000	7	-1.67808	Central
4A	346330000	7	-1.6523	Central
4A	346510000	4	-1.58463	Central
4A	346610000	2	-1.33876	Central
4A	346720000	7	-1.67729	Central
4A	346760000	1	-0.822346	Central
4A	346770000	3	-1.29422	Central
4A	346870000	1	-0.822346	Central
4A	346920000	1	-0.908196	Central
4A	347230000	2	-1.2224	Central
4A	347300000	5	-1.73645	Central
4A	347360000	2	-1.2224	Central
4A	347390000	1	-0.737827	Central
4A	347400000	6	-1.6034	Central
4A	347420000	2	-1.2224	Central
4A	347440000	4	-1.54548	Central
4A	347490000	10	-1.80646	Central
4A	347510000	2	-1.16556	Central
4A	347520000	3	-1.24988	Central
4A	347530000	1	-0.908196	Central
4A	347670000	3	-1.42933	Central
4A	347680000	2	-1.16377	Central
4A	347690000	2	-1.10604	Central
4A	347700000	4	-1.35961	Central
4A	347750000	20	-1.96879	Central
4A	347790000	2	-1.22151	Central
4A	347870000	3	-1.29422	Central
4A	347940000	4	-1.47067	Central
4A	348020000	3	-1.34065	Central
4A	348030000	2	-0.993259	Central
4A	348090000	1	-0.995377	Central
4A	348200000	3	-1.11826	Central
4A	348220000	5	-1.35365	Central
4A	348340000	1	-0.822346	Central
4A	348400000	3	-1.38779	Central
4A	348450000	4	-1.58289	Central
4A	348490000	1	-0.995377	Central
4A	348500000	5	-1.32096	Central
4A	348550000	6	-1.60472	Central
4A	348580000	3	-1.25267	Central
4A	348590000	6	-1.43504	Central
4A	348610000	1	-0.737827	Central
4A	348630000	1	-0.737827	Central
4A	348660000	3	-1.42933	Central
4A	348670000	2	-0.992364	Central
4A	348680000	4	-1.36019	Central
4A	348690000	1	-0.737827	Central
4A	348870000	2	-1.10604	Central
4A	349010000	3	-1.29422	Central
4A	349040000	4	-1.28595	Central
4A	349200000	2	-1.33876	Central
4A	349250000	7	-1.6273	Central
4A	349260000	3	-1.5208	Central
4A	349620000	7	-1.77884	Central
4A	349630000	2	-1.22151	Central
4A	349690000	1	-0.908196	Central
4A	349700000	1	-0.908196	Central
4A	349900000	2	-1.10694	Central
4A	349920000	2	-1.10604	Central
4A	350050000	5	-1.51011	Central
4A	350090000	3	-1.56654	Central
4A	350120000	6	-1.48999	Central
4A	350130000	1	-0.995377	Central
4A	350320000	8	-1.62811	Central
4A	350350000	4	-1.40165	Central
4A	350400000	2	-1.10694	Central
4A	350410000	3	-1.29422	Central
4A	350420000	3	-1.29422	Central
4A	350690000	2	-1.22151	Central
4A	350700000	1	-0.654639	Central
4A	350720000	1	-0.737827	Central
4A	350730000	2	-0.992364	Central
4A	350790000	5	-1.28976	Central
4A	350810000	5	-1.80134	Central
4A	350850000	3	-1.47576	Central
4A	350880000	15	-1.75066	Central
4A	350920000	2	-1.16377	Central
4A	351090000	6	-1.74341	Central
4A	351130000	6	-1.51834	Central
4A	351160000	6	-1.82847	Central
4A	351420000	13	-1.89207	Central
4A	351480000	2	-1.22151	Central
4A	351490000	1	-0.995377	Central
4A	351550000	4	-1.62088	Central
4A	351630000	2	-1.10694	Central
4A	351640000	2	-1.28013	Central
4A	351700000	3	-1.42933	Central
4A	351720000	1	-0.908196	Central
4A	351760000	2	-0.992364	Central
4A	351800000	8	-1.78708	Central
4A	351840000	3	-1.29422	Central
4A	351860000	2	-1.10604	Central
4A	352050000	3	-1.43143	Central
4A	352060000	1	-0.995377	Central
4A	352130000	2	-1.22151	Central
4A	352170000	8	-1.36049	Central
4A	352180000	3	-1.25058	Central
4A	352190000	10	-1.67279	Central
4A	352200000	2	-1.16377	Central
4A	352250000	6	-1.60208	Central
4A	352260000	1	-0.908196	Central
4A	352460000	8	-1.67379	Central
4A	352470000	4	-1.62146	Central
4A	352480000	22	-2.11433	Central
4A	352490000	2	-1.10604	Central
4A	352510000	7	-1.53048	Central
4A	352580000	4	-1.50808	Central
4A	352590000	10	-1.88422	Central
4A	352610000	1	-0.737827	Central
4A	352740000	4	-1.65886	Central
4A	352780000	9	-1.9645	Central
4A	352790000	2	-0.992364	Central
4A	353020000	3	-1.38429	Central
4A	353080000	9	-1.65173	Central
4A	353090000	4	-1.32452	Central
4A	353100000	10	-1.80495	Central
4A	353120000	6	-1.14338	Central
4A	353160000	3	-1.47576	Central
4A	353180000	1	-0.908196	Central
4A	353200000	2	-1.33876	Central
4A	353270000	1	-0.995377	Central
4A	353360000	3	-1.29631	Central
4A	353450000	6	-1.40933	Central
4A	353470000	1	-0.908196	Central
4A	353540000	4	-1.47067	Central
4A	353570000	4	-1.43442	Central
4A	353590000	2	-1.22151	Central
4A	353620000	1	-0.908196	Central
4A	353630000	17	-1.51719	Central
4A	353700000	3	-1.33926	Central
4A	353740000	1	-0.908196	Central
4A	353750000	1	-0.822346	Central
4A	353770000	6	-1.54582	Central
4A	353870000	1	-0.572782	Central
4A	353950000	3	-1.33926	Central
4A	353960000	6	-1.71506	Central
4A	354000000	2	-1.22151	Central
4A	354010000	1	-0.822346	Central
4A	354030000	1	-0.908196	Central
4A	354040000	1	-0.908196	Central
4A	354050000	2	-1.22151	Central
4A	354070000	1	-0.995377	Central
4A	354080000	4	-1.50866	Central
4A	354100000	4	-1.50866	Central
4A	354130000	1	-0.908196	Central
4A	354190000	1	-0.822346	Central
4A	354240000	7	-1.48167	Central
4A	354260000	4	-1.25029	Central
4A	354280000	2	-0.992364	Central
4A	354390000	7	-1.33328	Central
4A	354550000	1	-0.822346	Central
4A	354560000	3	-0.86235	Central
4A	354570000	4	-1.58405	Central
4A	354600000	2	-1.16556	Central
4A	354640000	3	-1.47576	Central
4A	354650000	7	-2.06046	Central
4A	354660000	2	-1.16377	Central
4A	354780000	1	-0.572782	Central
4A	354790000	2	-1.10604	Central
4A	354900000	1	-0.654639	Central
4A	355080000	1	-0.822346	Central
4A	355140000	2	-1.22151	Central
4A	355190000	1	-0.908196	Central
4A	355340000	3	-0.70245	Central
4A	355410000	4	-1.47067	Central
4A	355450000	1	-0.654639	Central
4A	355580000	6	-1.65879	Central
4A	355650000	2	-1.0492	Central
4A	355700000	5	-0.835832	Central
4A	355750000	2	-1.16377	Central
4A	355760000	1	-0.822346	Central
4A	355830000	3	-1.56654	Central
4A	355860000	8	-1.65291	Central
4A	355910000	3	-1.33926	Central
4A	355950000	8	-1.94819	Central
4A	356170000	2	-0.992364	Central
4A	356270000	1	-0.737827	Central
4A	356280000	4	-1.39643	Central
4A	356320000	2	-1.16377	Central
4A	356330000	3	-1.33995	Central
4A	356350000	2	-0.992364	Central
4A	356360000	1	-0.654639	Central
4A	356520000	1	-0.995377	Central
4A	356550000	1	-0.908196	Central
4A	356600000	3	-1.1619	Central
4A	356650000	6	-1.60296	Central
4A	356670000	2	-1.2224	Central
4A	356770000	2	-0.93642	Central
4A	357010000	2	-0.992364	Central
4A	357120000	3	-1.03028	Central
4A	357170000	3	-1.5208	Central
4A	357260000	2	-1.05099	Central
4A	357310000	1	-0.737827	Central
4A	357320000	2	-1.33876	Central
4A	357360000	11	-2.01213	Central
4A	357390000	2	-1.33876	Central
4A	357420000	1	-0.995377	Central
4A	357430000	5	-1.26506	Central
4A	357460000	6	-1.82847	Central
4A	357480000	4	-1.50808	Central
4A	357510000	3	-1.33926	Central
4A	357560000	1	-0.908196	Central
4A	357580000	2	-1.28013	Central
4A	357680000	1	-0.822346	Central
4A	357720000	3	-1.38429	Central
4A	357800000	7	-1.26578	Central
4A	357830000	8	-1.65505	Central
4A	357920000	1	-0.995377	Central
4A	357980000	3	-1.1633	Central
4A	358010000	1	-0.908196	Central
4A	358020000	1	-0.822346	Central
4A	358130000	5	-1.574	Central
4A	358160000	2	-1.16377	Central
4A	358180000	2	-1.28013	Central
4A	358240000	2	-1.16377	Central
4A	358250000	1	-0.995377	Central
4A	358260000	6	-1.5201	Central
4A	358270000	6	-1.51922	Central
4A	358290000	1	-0.908196	Central
4A	358300000	2	-0.83617	Central
4A	358830000	1	-0.908196	Central
4A	358850000	7	-1.01446	Central
4A	358860000	5	-1.51361	Central
4A	358870000	9	-1.73339	Central
4A	358880000	3	-1.33995	Central
4A	358930000	2	-0.881372	Central
4A	358950000	5	-1.41553	Central
4A	359090000	16	-1.95512	Central
4A	359140000	3	-1.29422	Central
4A	359150000	6	-1.46208	Central
4A	359290000	4	-1.62146	Central
4A	359390000	2	-1.22151	Central
4A	359630000	1	-0.737827	Central
4A	359640000	2	-1.22151	Central
4A	359870000	1	-0.737827	Central
4A	359890000	10	-1.48714	Central
4A	359920000	6	-1.48999	Central
4A	360020000	1	-0.654639	Central
4A	360100000	2	-0.993259	Central
4A	360220000	1	-0.737827	Central
4A	360240000	1	-0.908196	Central
4A	360250000	1	-0.654639	Central
4A	360340000	4	-1.58347	Central
4A	360420000	6	-1.51966	Central
4A	360480000	7	-1.77884	Central
4A	360540000	3	-1.11756	Central
4A	360560000	4	-1.43326	Central
4A	360640000	1	-0.737827	Central
4A	360650000	5	-1.13829	Central
4A	360660000	12	-1.57693	Central
4A	360720000	3	-1.29422	Central
4A	360780000	2	-1.22151	Central
4A	360830000	3	-1.20903	Central
4A	360900000	4	-1.28595	Central
4A	360930000	2	-0.992364	Central
4A	360970000	3	-1.20554	Central
4A	361010000	1	-0.737827	Central
4A	361060000	1	-0.737827	Central
4A	361080000	6	-1.6867	Central
4A	361140000	14	-2.28214	Central
4A	361160000	1	-0.995377	Central
4A	361200000	1	-0.995377	Central
4A	361270000	1	-0.258664	Central
4A	361300000	1	-0.822346	Central
4A	361460000	1	-0.908196	Central
4A	361480000	3	-1.29701	Central
4A	361540000	5	-1.60669	Central
4A	361590000	3	-1.47576	Central
4A	361600000	6	-1.63	Central
4A	361610000	1	-0.908196	Central
4A	361660000	5	-1.63988	Central
4A	361710000	3	-1.33926	Central
4A	361730000	9	-1.54802	Central
4A	361740000	2	-0.992364	Central
4A	361750000	2	-1.10604	Central
4A	361760000	1	-0.995377	Central
4A	361770000	5	-1.574	Central
4A	361780000	4	-0.924645	Central
4A	361820000	1	-0.995377	Central
4A	361920000	3	-1.56654	Central
4A	361930000	1	-0.908196	Central
4A	362010000	1	-0.908196	Central
4A	362070000	1	-0.995377	Central
4A	362100000	2	-1.16377	Central
4A	362160000	3	-1.29492	Central
4A	362580000	4	-1.17721	Central
4A	362730000	4	-1.21346	Central
4A	362740000	5	-1.44872	Central
4A	362870000	4	-1.43326	Central
4A	362940000	3	-1.20624	Central
4A	363080000	3	-1.03517	Central
4A	363100000	1	-0.183462	Central
4A	363110000	1	-0.822346	Central
4A	363130000	3	-1.42933	Central
4A	363230000	3	-1.03028	Central
4A	363240000	1	-0.654639	Central
4A	363310000	1	-0.995377	Central
4A	363330000	4	-1.58347	Central
4A	363340000	4	-1.39701	Central
4A	363370000	1	-0.995377	Central
4A	363460000	4	-1.28595	Central
4A	363610000	3	-1.38499	Central
4A	363620000	2	-1.10694	Central
4A	363710000	3	-1.20694	Central
4A	363740000	5	-1.0452	Central
4A	363820000	2	-1.28013	Central
4A	363830000	2	-0.881372	Central
4A	363840000	2	-0.938211	Central
4A	363970000	2	-1.05099	Central
4A	363980000	2	-0.992364	Central
4A	364030000	2	-1.10604	Central
4A	364040000	2	-1.22151	Central
4A	364120000	2	-0.83617	Central
4A	364180000	3	-1.47576	Central
4A	364250000	2	-1.33876	Central
4A	364270000	6	-1.91485	Central
4A	364350000	1	-0.995377	Central
4A	364390000	6	-1.68714	Central
4A	364410000	1	-0.737827	Central
4A	364420000	12	-1.97338	Central
4A	364440000	3	-1.20554	Central
4A	364450000	2	-1.0492	Central
4A	364640000	2	-1.10604	Central
4A	364800000	6	-1.48999	Central
4A	364810000	2	-0.992364	Central
4A	364830000	4	-1.50866	Central
4A	364840000	3	-1.29422	Central
4A	364850000	2	-1.28013	Central
4A	364960000	5	-1.35265	Central
4A	365090000	5	-1.38334	Central
4A	365170000	1	-0.822346	Central
4A	365180000	2	-1.33876	Central
4A	365240000	2	-0.995944	Central
4A	365360000	5	-1.73596	Central
4A	365480000	2	-0.993259	Central
4A	365530000	2	-1.33876	Central
4A	365540000	7	-1.60585	Central
4A	365620000	3	-1.38429	Central
4A	365630000	8	-1.83489	Central
4A	365650000	6	-1.51834	Central
4A	365670000	6	-1.68626	Central
4A	365730000	6	-1.94364	Central
4A	365770000	3	-1.56654	Central
4A	365780000	2	-1.22151	Central
4A	365840000	3	-1.56654	Central
4A	365890000	1	-0.822346	Central
4A	365920000	1	-0.908196	Central
4A	365930000	2	-1.28013	Central
4A	366010000	8	-1.74212	Central
4A	366020000	1	-0.908196	Central
4A	366030000	2	-0.992364	Central
4A	366050000	8	-1.65041	Central
4A	366070000	3	-1.38429	Central
4A	366110000	1	-0.908196	Central
4A	366120000	5	-1.25857	Central
4A	366130000	2	-0.880477	Central
4A	366180000	2	-1.16377	Central
4A	366190000	2	-0.992364	Central
4A	366200000	6	-1.65791	Central
4A	366280000	2	-1.10694	Central
4A	366650000	1	-0.908196	Central
4A	366760000	1	-0.654639	Central
4A	366820000	4	-1.39875	Central
4A	366840000	1	-0.995377	Central
4A	366890000	8	-1.78708	Central
4A	366950000	1	-0.822346	Central
4A	366990000	1	-0.183462	Central
4A	367060000	2	-0.992364	Central
4A	367070000	7	-1.67729	Central
4A	367080000	10	-1.46831	Central
4A	367140000	1	-0.737827	Central
4A	367290000	2	-1.22151	Central
4A	367390000	1	-0.737827	Central
4A	367410000	4	-1.21404	Central
4A	367530000	1	-0.654639	Central
4A	367650000	4	-0.998298	Central
4A	367680000	1	-0.995377	Central
4A	367690000	7	-1.35591	Central
4A	367810000	2	-0.992364	Central
4A	367900000	3	-1.29422	Central
4A	368080000	4	-1.43326	Central
4A	368090000	1	-0.908196	Central
4A	368220000	1	-0.572782	Central
4A	368230000	2	-0.880477	Central
4A	368270000	1	-0.995377	Central
4A	368280000	2	-0.93642	Central
4A	368290000	2	-0.881372	Central
4A	368360000	1	-0.822346	Central
4A	368550000	1	-0.908196	Central
4A	368560000	2	-0.825429	Central
4A	368570000	1	-0.908196	Central
4A	368620000	1	-0.822346	Central
4A	368750000	1	-0.822346	Central
4A	368790000	2	-1.22151	Central
4A	368800000	2	-1.10604	Central
4A	368880000	1	-0.654639	Central
4A	368900000	5	-1.25857	Central
4A	368910000	3	-1.25128	Central
4A	368920000	4	-1.58289	Central
4A	368950000	3	-1.38429	Central
4A	369030000	1	-0.908196	Central
4A	369110000	1	-0.995377	Central
4A	369120000	4	-1.36251	Central
4A	369160000	1	-0.737827	Central
4A	369280000	1	-0.995377	Central
4A	369360000	3	-1.5208	Central
4A	369370000	3	-1.07392	Central
4A	369400000	1	-0.737827	Central
4A	369540000	4	-1.21462	Central
4A	369940000	4	-1.39759	Central
4A	369950000	4	-1.43326	Central
4A	370130000	1	-0.737827	Central
4A	370210000	2	-1.22151	Central
4A	370260000	1	-0.908196	Central
4A	370280000	1	-0.995377	Central
4A	370300000	4	-1.50866	Central
4A	370330000	3	-1.43003	Central
4A	370340000	1	-0.0370517	Central
4A	370490000	1	-0.995377	Central
4A	370500000	3	-1.42933	Central
4A	370600000	2	-1.33876	Central
4A	370630000	1	-0.822346	Central
4A	370650000	1	-0.822346	Central
4A	370690000	7	-1.90814	Central
4A	370740000	3	-1.25267	Central
4A	370820000	5	-1.30773	Central
4A	370880000	1	-0.737827	Central
4A	371040000	1	-0.737827	Central
4A	371080000	1	-0.995377	Central
4A	371670000	1	-0.995377	Central
4A	371710000	7	-1.52772	Central
4A	371760000	6	-0.927538	Central
4A	371780000	7	-1.4305	Central
4A	371790000	2	-1.0492	Central
4A	371870000	7	-1.93156	Central
4A	371900000	1	-0.908196	Central
4A	371940000	4	-1.32278	Central
4A	372000000	1	-0.995377	Central
4A	372010000	2	-1.22151	Central
4A	372150000	2	-0.992364	Central
4A	372210000	1	-0.737827	Central
4A	372310000	13	-1.75416	Central
4A	372320000	1	-0.822346	Central
4A	372800000	1	-0.822346	Central
4A	374280000	1	-0.908196	Central
4A	374320000	1	-0.995377	Central
4A	374330000	3	-1.56654	Central
4A	374430000	8	-2.08807	Central
4A	374640000	1	-0.258664	Central
4A	374650000	2	-1.28013	Central
4A	374700000	9	-1.73601	Central
4A	374710000	1	-0.995377	Central
4A	374790000	4	-1.58347	Central
4A	374840000	2	-1.22151	Central
4A	374880000	5	-1.70277	Central
4A	374980000	4	-1.54548	Central
4A	375150000	4	-1.65886	Central
4A	375160000	3	-1.12035	Central
4A	375180000	5	-1.41504	Central
4A	375230000	1	-0.572782	Central
4A	375260000	4	-1.32336	Central
4A	375300000	6	-1.43636	Central
4A	375450000	7	-1.70228	Central
4A	375510000	1	-0.995377	Central
4A	375770000	7	-1.40708	Central
4A	375780000	2	-1.0492	Central
4A	375810000	1	-0.822346	Central
4A	375820000	21	-1.50332	Central
4A	375900000	3	-1.11756	Central
4A	376080000	1	-0.908196	Central
4A	376160000	1	-0.995377	Central
4A	376240000	2	-0.880477	Central
4A	376370000	4	-1.58347	Central
4A	376390000	2	-1.2224	Central
4A	376400000	2	-1.28013	Central
4A	376410000	1	-0.654639	Central
4A	376450000	4	-1.39701	Central
4A	376480000	1	-0.822346	Central
4A	376500000	9	-1.71363	Central
4A	376510000	2	-0.93642	Central
4A	376580000	1	-0.908196	Central
4A	376660000	2	-0.93642	Central
4A	376680000	12	-2.03924	Central
4A	376710000	3	-1.03517	Central
