CHROM	BIN_START	N_SNPS	TajimaD	Region
2A	191020000	5	-1.8338	East
2A	191170000	5	-1.80715	East
2A	191880000	4	-1.60989	East
2A	191910000	1	-0.901387	East
2A	192070000	2	-1.26236	East
2A	192130000	1	-0.762743	East
2A	192190000	21	-2.35099	East
2A	192240000	5	-1.80715	East
2A	192500000	1	-0.627565	East
2A	192580000	1	-0.972008	East
2A	192620000	1	-0.901387	East
2A	192660000	1	-0.972008	East
2A	193020000	2	-1.02792	East
2A	193440000	2	-1.26236	East
2A	193540000	1	-0.831632	East
2A	193700000	2	-1.07551	East
2A	193730000	1	-0.901387	East
2A	193870000	7	-1.63523	East
2A	193880000	1	-0.972008	East
2A	194120000	9	-1.76041	East
2A	194130000	6	-1.82269	East
2A	194160000	1	-0.831632	East
2A	194170000	1	-0.831632	East
2A	194260000	4	-1.57896	East
2A	194420000	4	-1.45715	East
2A	194470000	1	-0.831632	East
2A	195340000	2	-1.12135	East
2A	195350000	2	-1.07434	East
2A	195640000	4	-1.33951	East
2A	195780000	5	-1.26293	East
2A	196110000	1	-0.561276	East
2A	196120000	7	-1.30003	East
2A	196200000	3	-1.06246	East
2A	196340000	2	-1.30994	East
2A	196490000	2	-1.07551	East
2A	196500000	6	-1.58069	East
2A	196510000	1	-0.694721	East
2A	196520000	7	-1.43359	East
2A	197080000	6	-1.59121	East
2A	197160000	3	-1.4238	East
2A	197240000	1	-0.495854	East
2A	197330000	8	-1.35441	East
2A	197340000	3	0.175334	East
2A	197480000	3	-1.53535	East
2A	197510000	1	-0.972008	East
2A	197540000	5	-1.39159	East
2A	197550000	1	-0.762743	East
2A	197560000	7	-1.33	East
2A	197660000	6	-1.39245	East
2A	197790000	3	-1.4238	East
2A	198220000	2	-1.16777	East
2A	198740000	2	-1.21477	East
2A	198900000	4	-0.986984	East
2A	199020000	3	-1.09781	East
2A	199030000	5	-1.41594	East
2A	199080000	6	-1.66198	East
2A	199100000	12	-1.2397	East
2A	199580000	6	-0.242117	East
2A	199790000	3	-0.0933937	East
2A	199840000	4	-1.24673	East
2A	199890000	4	-0.840697	East
2A	199970000	3	-0.783234	East
2A	199990000	1	-0.495854	East
2A	200010000	1	0.110712	East
2A	200020000	1	-0.367608	East
2A	200060000	1	-0.242829	East
2A	200170000	1	-0.242829	East
2A	200330000	1	-0.831632	East
2A	200620000	5	-1.22418	East
2A	200900000	9	-1.22189	East
2A	200970000	2	-1.16777	East
2A	201390000	1	-0.972008	East
2A	201940000	2	-1.30994	East
2A	202040000	22	-0.861033	East
2A	202050000	4	-1.0809	East
2A	202060000	33	0.198145	East
2A	202330000	2	-0.777434	East
2A	202400000	6	-1.61903	East
2A	202780000	16	-1.48074	East
2A	202790000	3	-0.813118	East
2A	202870000	9	-0.441702	East
2A	202880000	10	-2.04654	East
2A	202890000	3	-0.788481	East
2A	203000000	1	-0.062159	East
2A	203220000	7	-0.967538	East
2A	203280000	15	-0.574529	East
2A	203290000	5	-0.754019	East
2A	203300000	1	-0.762743	East
2A	203310000	8	-0.282413	East
2A	203320000	4	-1.48846	East
2A	203450000	2	-0.938589	East
2A	203460000	9	-0.997505	East
2A	203530000	2	-0.851005	East
2A	203720000	4	-0.249668	East
2A	203820000	7	-0.907602	East
2A	203900000	11	-0.0288395	East
2A	204000000	7	-1.00461	East
2A	204110000	1	-0.972008	East
2A	204130000	2	-1.30994	East
2A	204190000	8	0.00635908	East
2A	204260000	9	-0.378037	East
2A	204510000	7	-0.877376	East
2A	204620000	4	-1.18089	East
2A	204650000	5	0.0244666	East
2A	204820000	1	-0.431298	East
2A	204870000	3	-0.62104	East
2A	204880000	2	-0.121431	East
2A	204920000	1	-0.901387	East
2A	204990000	2	-1.30994	East
2A	205200000	4	-1.51825	East
2A	205210000	1	-0.495854	East
2A	205230000	1	-0.901387	East
2A	205480000	10	-1.49178	East
2A	205490000	5	-0.326195	East
2A	205800000	1	-0.561276	East
2A	205910000	12	-1.99581	East
2A	205920000	9	-1.77018	East
2A	206110000	1	-0.242829	East
2A	206280000	2	-1.21477	East
2A	206300000	4	-1.5228	East
2A	206370000	1	-0.495854	East
2A	206470000	1	-0.561276	East
2A	206550000	1	-0.972008	East
2A	206560000	7	-1.88118	East
2A	206850000	6	-0.889278	East
2A	207010000	4	-1.70267	East
2A	207130000	1	-0.972008	East
2A	207190000	1	-0.561276	East
2A	207270000	11	-0.927799	East
2A	207330000	1	-0.181739	East
2A	207470000	2	-0.289592	East
2A	207480000	3	0.202024	East
2A	207590000	2	0.614274	East
2A	208110000	2	0.583036	East
2A	208160000	1	0.381501	East
2A	208240000	5	-0.793417	East
2A	208360000	12	-2.03806	East
2A	208510000	2	-1.21535	East
2A	208530000	1	-0.972008	East
2A	208550000	2	-0.938589	East
2A	208750000	1	-0.00366865	East
2A	209200000	1	0.381501	East
2A	209250000	1	-0.972008	East
2A	209380000	4	-1.27956	East
2A	209390000	1	-0.831632	East
2A	209580000	1	-0.694721	East
2A	209930000	2	0.369331	East
2A	210320000	1	0.769703	East
2A	210410000	3	-1.2048	East
2A	210470000	1	0.769703	East
2A	210740000	1	0.433059	East
2A	211090000	1	-0.972008	East
2A	211330000	1	0.221627	East
2A	211460000	2	-0.328129	East
2A	211480000	2	-0.397904	East
2A	211700000	2	0.261603	East
2A	212290000	2	-1.16777	East
2A	212350000	3	-1.16899	East
2A	212360000	3	-0.761107	East
2A	212630000	5	-0.0347127	East
2A	212640000	2	-0.84575	East
2A	212900000	1	-0.831632	East
2A	213110000	3	0.186968	East
2A	213320000	1	-0.901387	East
2A	213360000	7	-1.94589	East
2A	213410000	1	0.381501	East
2A	213730000	2	-1.26236	East
2A	213930000	8	-1.87512	East
2A	214070000	4	-1.6412	East
2A	214260000	1	-0.901387	East
2A	214320000	4	-0.478301	East
2A	214370000	2	-0.282293	East
2A	214440000	3	-0.775935	East
2A	214990000	1	-0.762743	East
2A	215670000	1	-0.972008	East
2A	216100000	1	-0.181739	East
2A	216170000	1	-0.831632	East
2A	216510000	1	0.275785	East
2A	216520000	1	-0.431298	East
2A	216530000	1	-0.901387	East
2A	217090000	1	-0.972008	East
2A	217510000	1	-0.972008	East
2A	217820000	3	0.284832	East
2A	218140000	9	-1.66775	East
2A	218210000	2	-1.07434	East
2A	218570000	2	-0.66883	East
2A	219270000	2	-0.736854	East
2A	221190000	2	-0.246384	East
2A	221200000	2	-1.02851	East
2A	221980000	2	-1.12135	East
2A	222270000	2	-1.26236	East
2A	222660000	5	-1.64956	East
2A	222840000	1	-0.062159	East
2A	223000000	4	0.120697	East
2A	223480000	2	0.146868	East
2A	223710000	1	0.582534	East
2A	223720000	1	-0.00366865	East
2A	223960000	3	-1.4238	East
2A	224790000	2	-1.30994	East
2A	224910000	7	-1.73689	East
2A	225230000	1	-0.972008	East
2A	225760000	1	-0.121516	East
2A	225940000	1	-0.901387	East
2A	226550000	1	0.110712	East
2A	227490000	1	-0.762743	East
2A	227830000	4	-1.27842	East
2A	228000000	10	-1.57454	East
2A	228390000	5	0.990953	East
2A	228850000	1	0.275785	East
2A	229640000	1	-0.972008	East
2A	229670000	4	-0.828554	East
2A	229950000	8	-1.43117	East
2A	230860000	1	-0.762743	East
2A	231290000	5	-0.334042	East
2A	231340000	1	-0.831632	East
2A	231350000	1	-0.901387	East
2A	231360000	3	-1.38799	East
2A	231430000	1	0.0539551	East
2A	231520000	3	0.0548856	East
2A	231810000	3	-0.783691	East
2A	232370000	1	-0.901387	East
2A	233200000	1	-0.831632	East
2A	233210000	1	0.275785	East
2A	233470000	6	-0.768349	East
2A	233940000	1	-0.901387	East
2A	234290000	3	-0.503557	East
2A	235170000	2	-1.16893	East
2A	235330000	1	-0.831632	East
2A	235660000	8	-1.6515	East
2A	235670000	5	-1.46564	East
2A	235770000	3	-1.49817	East
2A	235820000	4	-1.70267	East
2A	235870000	4	-1.39644	East
2A	235890000	4	-1.61027	East
2A	236090000	4	-1.54841	East
2A	236820000	1	0.221627	East
2A	236830000	3	-0.522947	East
2A	236840000	1	0.275785	East
2A	236910000	3	-1.27826	East
2A	237010000	5	-1.18397	East
2A	238000000	3	0.378591	East
2A	238710000	1	-0.561276	East
2A	238720000	1	0.483751	East
2A	239390000	1	-0.627565	East
2A	239410000	1	-0.972008	East
2A	239730000	1	-0.901387	East
2A	239750000	2	-1.30994	East
2A	239900000	3	-1.38707	East
2A	239930000	5	-0.262929	East
2A	239950000	1	0.275785	East
2A	240300000	6	-1.79919	East
2A	240450000	1	-0.561276	East
2A	240520000	1	-0.972008	East
2A	240760000	3	-1.49817	East
2A	240800000	1	0.221627	East
2A	240810000	2	0.513553	East
2A	240850000	5	-0.12953	East
2A	241080000	8	-0.875311	East
2A	241440000	2	0.224526	East
2A	241740000	1	-0.972008	East
2A	241960000	1	-0.831632	East
2A	242190000	6	0.72603	East
2A	242360000	1	-0.762743	East
2A	242640000	9	-0.949944	East
2A	242930000	9	-1.78639	East
2A	243670000	1	-0.762743	East
2A	244300000	1	-0.762743	East
2A	244660000	2	-1.21477	East
2A	244950000	7	-1.83984	East
2A	245020000	1	-0.00366865	East
2A	245630000	1	0.166603	East
2A	245820000	2	0.407576	East
2A	246240000	3	0.0453044	East
2A	246540000	6	-1.57117	East
2A	247000000	1	-0.901387	East
2A	247480000	1	-0.972008	East
2A	248150000	2	-1.21535	East
2A	248350000	3	0.246508	East
2A	249400000	1	-0.762743	East
2A	249750000	10	-1.37978	East
2A	250370000	7	-1.88118	East
2A	250830000	2	-0.246384	East
2A	251350000	1	-0.901387	East
2A	251390000	4	0.576064	East
2A	252090000	1	-0.831632	East
2A	252520000	2	0.224526	East
2A	253200000	7	0.91722	East
2A	253410000	1	-0.901387	East
2A	253430000	2	-1.02792	East
2A	253630000	1	0.582534	East
2A	254210000	1	0.166603	East
2A	255230000	2	-0.846334	East
2A	256030000	16	-2.32799	East
2A	256120000	1	-0.627565	East
2A	256210000	3	-0.0728627	East
2A	256270000	1	-0.762743	East
2A	256280000	8	-1.6324	East
2A	256690000	8	0.385725	East
2A	257260000	1	-0.901387	East
2A	257330000	1	-0.431298	East
2A	257780000	2	-1.02792	East
2A	257850000	8	-0.293196	East
2A	258350000	1	-0.901387	East
2A	259370000	1	-0.831632	East
2A	259540000	1	-0.762743	East
2A	260180000	1	-0.901387	East
2A	260830000	1	0.0539551	East
2A	261170000	8	-1.23569	East
2A	261210000	1	0.221627	East
2A	261360000	9	-2.16773	East
2A	262300000	1	-0.972008	East
2A	262450000	1	-0.831632	East
2A	264170000	2	-1.30994	East
2A	264370000	3	-1.38707	East
2A	264380000	2	-1.21477	East
2A	264930000	3	-1.46144	East
2A	264940000	1	-0.972008	East
2A	265240000	1	-0.972008	East
2A	265580000	1	0.483751	East
2A	265810000	2	-0.936253	East
2A	266070000	5	0.498882	East
2A	266290000	10	-1.90391	East
2A	267190000	4	-1.70267	East
2A	267350000	1	-0.901387	East
2A	267420000	1	-0.627565	East
2A	267500000	3	0.547401	East
2A	267880000	4	-1.21694	East
2A	267980000	1	-0.831632	East
2A	268550000	3	0.173509	East
2A	268590000	1	0.275785	East
2A	268990000	6	-1.34647	East
2A	269910000	4	-1.57896	East
2A	270080000	4	-1.70267	East
2A	270240000	1	-0.972008	East
2A	270460000	3	-0.651608	East
2A	270500000	5	-1.72786	East
2A	271030000	2	-1.30994	East
2A	271230000	1	-0.972008	East
2A	271860000	3	-0.338169	East
2A	271870000	1	-0.972008	East
2A	271880000	34	-0.66794	East
2A	271900000	1	-0.831632	East
2A	271910000	1	-0.561276	East
2A	272110000	1	-0.831632	East
2A	272120000	2	-1.26236	East
2A	272390000	6	-1.32716	East
2A	272950000	1	0.329076	East
2A	272960000	2	0.369331	East
2A	273060000	2	-1.26236	East
2A	273300000	1	-0.762743	East
2A	273350000	9	-0.998256	East
2A	273430000	1	-0.901387	East
2A	273620000	1	0.110712	East
2A	273860000	5	-1.7805	East
2A	274080000	2	-0.43936	East
2A	274310000	1	-0.00366865	East
2A	274790000	1	-0.901387	East
2A	274830000	2	-1.26236	East
2A	275110000	4	-1.45677	East
2A	275910000	13	-2.18404	East
2A	275920000	2	0.128183	East
2A	276270000	1	0.630626	East
2A	277130000	1	-0.972008	East
2A	277140000	1	-0.901387	East
2A	277330000	19	-0.944296	East
2A	277590000	1	-0.831632	East
2A	277600000	1	0.329076	East
2A	277610000	1	0.483751	East
2A	278410000	3	0.892549	East
2A	278540000	2	-1.26236	East
2A	278900000	3	0.0526043	East
2A	278910000	3	-1.49817	East
2A	278920000	1	0.221627	East
2A	279040000	2	0.335173	East
2A	279060000	2	-1.21477	East
2A	279240000	1	-0.831632	East
2A	279420000	1	-0.972008	East
2A	279640000	2	1.30794	East
2A	280010000	1	0.275785	East
2A	280100000	2	0.54771	East
2A	281110000	1	-0.627565	East
2A	281270000	1	-0.972008	East
2A	281520000	10	-2.01442	East
2A	281530000	2	-1.21477	East
2A	281570000	2	-1.21477	East
2A	281750000	1	0.381501	East
2A	281820000	4	-1.70267	East
2A	281850000	1	0.110712	East
2A	282280000	1	-0.972008	East
2A	282430000	1	-0.901387	East
2A	282620000	1	-0.00366865	East
2A	282630000	1	-0.972008	East
2A	282960000	3	-0.630393	East
2A	282970000	3	-0.387215	East
2A	283370000	1	-0.972008	East
2A	283980000	3	-1.49817	East
2A	284060000	1	-0.901387	East
2A	285230000	1	-0.972008	East
2A	285610000	1	-0.972008	East
2A	285620000	1	-0.901387	East
2A	285630000	2	-0.292219	East
2A	286370000	9	-1.71811	East
2A	286440000	2	-1.16777	East
2A	286450000	1	-0.901387	East
2A	286460000	6	-1.66083	East
2A	287060000	2	-1.03026	East
2A	287100000	3	-1.31362	East
2A	287530000	1	-0.972008	East
2A	287580000	1	-0.561276	East
2A	287720000	1	0.0539551	East
2A	287750000	4	-0.957575	East
2A	287970000	6	0.274459	East
2A	288880000	11	-2.10765	East
2A	288950000	2	-0.713498	East
2A	288960000	1	-0.831632	East
2A	288980000	2	-0.71233	East
2A	289040000	1	-0.972008	East
2A	290020000	1	-0.901387	East
2A	290160000	1	-0.762743	East
2A	290200000	10	-2.09441	East
2A	290210000	1	-0.972008	East
2A	290900000	21	-1.07542	East
2A	290980000	1	-0.972008	East
2A	291110000	1	0.275785	East
2A	291160000	3	-1.13317	East
2A	291230000	2	-0.386518	East
2A	291670000	2	0.186865	East
2A	291700000	1	-0.831632	East
2A	291720000	3	-1.31499	East
2A	291750000	1	0.221627	East
2A	292220000	5	-1.15503	East
2A	292510000	1	-0.972008	East
2A	292750000	1	-0.831632	East
2A	293000000	2	-1.30994	East
2A	293040000	9	-1.56662	East
2A	293050000	5	-0.21503	East
2A	293840000	2	-0.985592	East
2A	293860000	1	-0.762743	East
2A	293890000	1	0.110712	East
2A	295320000	1	-0.495854	East
2A	296060000	8	-2.08431	East
2A	296120000	1	-0.972008	East
2A	296230000	1	-0.762743	East
2A	296670000	1	-0.972008	East
2A	296790000	3	-1.53535	East
2A	296930000	4	-0.111351	East
2A	296990000	1	-0.694721	East
2A	298040000	1	-0.627565	East
2A	298290000	3	-1.3508	East
2A	298470000	1	0.166603	East
2A	298540000	1	-0.972008	East
2A	298600000	1	0.943008	East
2A	298610000	5	-1.70056	East
2A	298630000	1	-0.901387	East
2A	298640000	3	0.233277	East
2A	298660000	1	-0.901387	East
2A	299000000	1	-0.972008	East
2A	299320000	3	-1.13545	East
2A	299500000	2	0.371667	East
2A	299770000	2	0.29868	East
2A	299780000	4	-1.36627	East
2A	300090000	2	-1.30994	East
2A	300120000	3	-0.221826	East
2A	300410000	3	-1.35035	East
2A	300780000	1	0.433059	East
2A	300820000	1	-0.972008	East
2A	300840000	1	0.433059	East
2A	301760000	1	0.433059	East
2A	301770000	2	-0.0723837	East
2A	302350000	1	-0.972008	East
2A	302430000	3	-0.504469	East
2A	302570000	3	-1.53535	East
2A	302830000	1	-0.831632	East
2A	303670000	3	0.489458	East
2A	303730000	1	-0.831632	East
2A	303790000	1	-0.972008	East
2A	303860000	7	-1.57155	East
2A	303870000	2	-1.12076	East
2A	304040000	1	-0.901387	East
2A	304180000	4	-1.60989	East
2A	304710000	1	-0.762743	East
2A	304970000	1	-0.901387	East
2A	304980000	3	-0.654346	East
2A	305020000	4	-1.51787	East
2A	305550000	2	-1.26236	East
2A	306110000	1	0.110712	East
2A	306130000	1	0.110712	East
2A	306150000	1	-0.762743	East
2A	306160000	1	-0.901387	East
2A	306170000	6	-0.886539	East
2A	306260000	1	-0.972008	East
2A	306350000	6	-1.79919	East
2A	306530000	1	-0.694721	East
2A	306680000	1	0.433059	East
2A	307080000	6	0.478408	East
2A	307600000	19	-2.52236	East
2A	308240000	1	-0.694721	East
2A	308500000	2	-1.30994	East
2A	309460000	1	0.110712	East
2A	310080000	4	-1.67174	East
2A	310340000	1	0.0539551	East
2A	310380000	1	0.329076	East
2A	310400000	2	-0.542709	East
2A	310660000	1	-0.901387	East
2A	311190000	1	0.275785	East
2A	311880000	1	-0.972008	East
2A	312260000	3	-0.923758	East
2A	312580000	4	-1.70267	East
2A	312620000	1	0.110712	East
2A	312880000	2	-1.26236	East
2A	312990000	2	-1.26236	East
2A	313300000	1	0.329076	East
2A	313770000	3	0.713702	East
2A	314680000	1	0.110712	East
2A	314720000	1	-0.831632	East
2A	314760000	1	-0.972008	East
2A	314900000	1	-0.972008	East
2A	315380000	1	-0.972008	East
2A	315850000	1	-0.627565	East
2A	315950000	3	0.519798	East
2A	315960000	4	0.645318	East
2A	316140000	1	-0.181739	East
2A	316240000	3	0.942508	East
2A	316530000	1	-0.831632	East
2A	316840000	3	0.406193	East
2A	316940000	1	-0.972008	East
2A	317180000	3	-1.2048	East
2A	317340000	2	-1.02792	East
2A	317830000	1	-0.972008	East
2A	317950000	2	-1.16777	East
2A	318160000	5	-1.72753	East
2A	318200000	2	0.14862	East
2A	318630000	4	-1.54879	East
2A	318690000	1	-0.00366865	East
2A	318830000	1	-0.694721	East
2A	319020000	2	-0.292219	East
2A	319030000	3	0.405281	East
2A	320190000	1	-0.901387	East
2A	321150000	3	-0.221826	East
2A	322010000	2	-1.21477	East
2A	322880000	1	-0.304785	East
2A	322990000	2	-1.03026	East
2A	323010000	1	-0.901387	East
2A	324280000	1	-0.561276	East
2A	324290000	1	-0.972008	East
2A	324300000	1	-0.431298	East
2A	324350000	1	-0.972008	East
2A	324590000	1	-0.972008	East
2A	324900000	6	-1.94016	East
2A	325790000	2	0.583036	East
2A	326240000	8	-1.41324	East
2A	326260000	2	0.298096	East
2A	327180000	1	-0.901387	East
2A	330170000	3	-0.639746	East
2A	330640000	1	0.275785	East
2A	331180000	3	0.519342	East
2A	331220000	3	0.290307	East
2A	331290000	1	0.329076	East
2A	331600000	1	-0.972008	East
2A	331710000	1	-0.831632	East
2A	331940000	3	0.574547	East
2A	331980000	2	-1.26236	East
2A	332020000	3	-0.751754	East
2A	332030000	2	-0.631753	East
2A	332610000	1	-0.972008	East
2A	332700000	4	0.506431	East
2A	332980000	4	0.802989	East
2A	333730000	2	-0.505632	East
2A	333750000	1	-0.242829	East
2A	333770000	1	-0.831632	East
2A	333960000	3	0.684046	East
2A	334010000	2	-0.295431	East
2A	334480000	5	0.762083	East
2A	334590000	8	-1.27261	East
2A	334660000	3	-1.53535	East
2A	334900000	3	-1.13682	East
2A	335180000	7	-1.41241	East
2A	335980000	8	-2.10341	East
2A	337540000	4	-0.924561	East
2A	337660000	1	0.166603	East
2A	338070000	1	-0.627565	East
2A	338270000	2	-0.0688804	East
2A	338510000	1	-0.431298	East
2A	338520000	2	-1.07551	East
2A	338770000	1	0.275785	East
2A	339090000	2	-0.936253	East
2A	339100000	1	0.329076	East
2A	341620000	1	-0.561276	East
2A	341920000	1	-0.901387	East
2A	342540000	4	0.598264	East
2A	343230000	1	-0.972008	East
2A	343880000	3	0.407106	East
2A	344440000	3	0.461855	East
2A	344720000	4	-1.45677	East
2A	344820000	2	-1.07434	East
2A	345520000	6	-1.94016	East
2A	345880000	10	-0.899157	East
2A	345910000	2	-1.21477	East
2A	346200000	1	-0.694721	East
2A	347010000	11	0.0346153	East
2A	347290000	1	-0.972008	East
2A	347680000	1	0.166603	East
2A	347700000	1	-0.694721	East
2A	347860000	6	0.760911	East
2A	348210000	7	-1.84062	East
2A	348230000	1	0.630626	East
2A	348450000	1	-0.972008	East
2A	348490000	1	-0.762743	East
2A	348880000	1	-0.762743	East
2A	349240000	1	-0.762743	East
2A	349510000	1	-0.694721	East
2A	349680000	1	0.483751	East
2A	350230000	3	0.229627	East
2A	350940000	4	-1.70267	East
2A	351100000	1	-0.901387	East
2A	351180000	8	0.573825	East
2A	351310000	1	-0.495854	East
2A	351400000	1	-0.972008	East
2A	352330000	1	-0.972008	East
2A	352370000	1	-0.972008	East
2A	353010000	1	0.166603	East
2A	353860000	1	0.166603	East
2A	354210000	1	-0.972008	East
2A	354580000	2	-1.16777	East
2A	354590000	1	-0.694721	East
2A	354600000	16	-1.82914	East
2A	355450000	3	-0.364174	East
2A	355730000	1	-0.972008	East
2A	356090000	1	-0.972008	East
2A	356190000	1	-0.972008	East
2A	356290000	1	-0.627565	East
2A	356550000	1	-0.694721	East
2A	356690000	5	-1.19884	East
2A	356710000	1	0.582534	East
2A	356870000	2	0.29868	East
2A	357020000	1	-0.901387	East
2A	357320000	3	-0.0831282	East
2A	357360000	1	-0.972008	East
2A	358300000	2	-0.286089	East
2A	358830000	1	-0.972008	East
2A	360430000	2	0.478811	East
2A	360470000	5	-1.67588	East
2A	360740000	5	-1.6216	East
2A	361170000	2	0.0338848	East
2A	361380000	2	-0.350317	East
2A	361660000	1	-0.972008	East
2A	362050000	1	-0.972008	East
2A	364140000	2	0.0727136	East
2A	364380000	8	-1.9895	East
2A	364950000	1	-0.972008	East
2A	365660000	1	-0.901387	East
2A	365670000	2	-1.12135	East
2A	366600000	1	0.110712	East
2A	366960000	2	-1.21535	East
2A	367060000	2	-0.84575	East
2A	367470000	1	-0.972008	East
2A	367570000	1	0.381501	East
2A	367640000	1	-0.901387	East
2A	367650000	1	-0.627565	East
2A	367780000	8	0.724892	East
2A	368950000	1	0.221627	East
2A	369200000	2	0.298096	East
2A	369210000	2	0.513553	East
2A	369830000	3	0.519342	East
2A	370560000	4	-0.0392508	East
2A	370810000	2	-1.12076	East
2A	371040000	7	-1.67476	East
2A	371150000	3	-1.06246	East
2A	371330000	2	-0.370169	East
2A	371410000	1	-0.831632	East
2A	372120000	4	-1.70267	East
2A	372220000	13	-0.488641	East
2A	372670000	1	0.0539551	East
2A	372730000	3	-0.272926	East
2A	373220000	1	-0.762743	East
2A	373420000	1	-0.762743	East
2A	373870000	5	-0.647104	East
2A	374120000	1	-0.694721	East
2A	374870000	4	-0.983189	East
2A	374930000	1	-0.694721	East
2A	374940000	1	-0.972008	East
2A	375350000	1	-0.972008	East
2A	375390000	6	-1.79919	East
2A	375590000	8	-1.95059	East
2A	375810000	3	0.407106	East
2A	375870000	2	0.335173	East
2A	375880000	3	-1.53535	East
2A	376080000	21	-0.605615	East
2A	376100000	1	-0.831632	East
2A	376190000	1	-0.972008	East
2A	377130000	2	-0.207847	East
2A	377590000	1	0.329076	East
2A	378000000	1	-0.901387	East
2A	378220000	5	-0.686339	East
2A	378230000	4	-1.39719	East
2A	378390000	1	0.329076	East
2A	378840000	8	-0.248426	East
2A	378850000	2	-0.0113669	East
2A	379110000	4	-0.816032	East
2A	379120000	1	-0.901387	East
2A	379150000	1	-0.694721	East
2A	379290000	6	-0.0769394	East
2A	379300000	1	-0.627565	East
2A	379360000	1	-0.972008	East
2A	379730000	2	-0.982089	East
2A	380740000	3	-0.721185	East
2A	381840000	1	-0.181739	East
2A	382060000	11	-1.66798	East
2A	382270000	1	-0.694721	East
2A	382330000	2	-1.21477	East
2A	382610000	6	-0.46956	East
2A	382800000	2	0.371667	East
2A	382810000	12	-1.14867	East
2A	383590000	1	0.329076	East
2A	383600000	2	0.371083	East
2A	383800000	1	-0.694721	East
2A	384230000	1	-0.972008	East
2A	384330000	2	-0.469139	East
2A	384340000	2	-0.936253	East
2A	384670000	2	-0.350317	East
2A	384680000	1	-0.901387	East
2A	384890000	3	0.798335	East
2A	384980000	1	0.381501	East
2A	384990000	5	0.115034	East
2A	385000000	3	0.541926	East
2A	385250000	4	-0.0407687	East
2A	385290000	2	0.978915	East
2A	385320000	3	0.187881	East
2A	385330000	1	-0.972008	East
2A	385440000	1	0.275785	East
2A	385450000	4	-1.21694	East
2A	385500000	1	-0.831632	East
2A	385900000	8	-0.716627	East
2A	385970000	2	-1.1231	East
2A	386180000	11	-1.87594	East
2A	387040000	2	-0.131065	East
2A	387080000	6	0.320582	East
2A	387110000	3	0.318366	East
2A	387640000	9	-1.78982	East
2A	388020000	1	-0.972008	East
2A	388350000	1	-0.495854	East
2A	388600000	1	0.166603	East
2A	388670000	4	-1.33724	East
2A	388890000	3	-1.53535	East
2A	389210000	1	-0.831632	East
2A	389220000	1	0.221627	East
2A	389430000	2	-1.03026	East
2A	389440000	4	-0.372428	East
2A	390270000	9	-1.10132	East
2A	390640000	1	-0.901387	East
2A	390880000	2	-1.21477	East
2A	391150000	3	-1.46098	East
2A	391760000	1	-0.901387	East
2A	391790000	1	-0.972008	East
2A	391870000	3	-1.35217	East
2A	391890000	1	-0.694721	East
2A	391900000	6	-1.68547	East
2A	392940000	1	-0.972008	East
2A	393010000	4	-1.28032	East
2A	393110000	4	-1.70267	East
2A	393320000	1	-0.495854	East
2A	393340000	5	-1.44668	East
2A	393510000	1	-0.762743	East
2A	394010000	4	-1.02114	East
2A	394630000	2	-1.12076	East
2A	394750000	1	-0.495854	East
2A	395640000	1	-0.972008	East
2A	398420000	5	-1.75484	East
2A	398650000	1	-0.694721	East
2A	398680000	1	-0.831632	East
2A	401400000	1	-0.831632	East
2A	403380000	1	-0.762743	East
2A	404920000	8	-1.40012	East
2A	404930000	4	-0.264278	East
2A	405520000	1	-0.972008	East
2A	406450000	1	-0.901387	East
2A	406660000	1	-0.972008	East
2A	406710000	1	0.166603	East
2A	406760000	2	-0.542709	East
2A	407420000	1	-0.831632	East
2A	407430000	4	-1.42736	East
2A	407720000	1	-0.972008	East
2A	407740000	1	-0.561276	East
2A	407820000	1	-0.627565	East
2A	408610000	1	-0.831632	East
2A	408770000	2	-0.64927	East
2A	408840000	1	-0.831632	East
2A	409130000	3	-0.328587	East
2A	409170000	2	-1.16893	East
2A	409180000	20	-1.83308	East
2A	409190000	4	-1.07293	East
2A	409640000	3	-0.788025	East
2A	409680000	4	-1.6412	East
2A	409990000	5	-1.31688	East
2A	410110000	2	0.14862	East
2A	410200000	1	-0.972008	East
2A	410270000	1	-0.627565	East
2A	410280000	1	-0.627565	East
2A	410620000	1	-0.972008	East
2A	410850000	2	-0.891002	East
2A	410860000	1	-0.062159	East
2A	410880000	2	-0.0303435	East
2A	410890000	1	0.110712	East
2A	411190000	1	-0.627565	East
2A	411370000	6	-1.84705	East
2A	411540000	1	-0.062159	East
2A	411620000	5	-0.278296	East
2A	412070000	1	-0.901387	East
2A	412260000	5	-1.8338	East
2A	412270000	7	-1.88118	East
2A	412430000	2	-0.580371	East
2A	412470000	1	0.221627	East
2A	412850000	1	-0.972008	East
2A	413070000	5	0.0362371	East
2A	413170000	1	-0.694721	East
2A	413320000	4	-1.0348	East
2A	413330000	3	-1.24108	East
2A	413470000	2	-0.135444	East
2A	413480000	1	-0.431298	East
2A	414470000	2	-1.07785	East
2A	414490000	1	0.769703	East
2A	414500000	3	-1.06382	East
2A	414530000	5	-1.54362	East
2A	414990000	10	-1.55293	East
2A	415060000	7	-1.83958	East
2A	415260000	1	0.0539551	East
2A	416000000	7	-1.35105	East
2A	416010000	2	-0.936837	East
2A	416350000	5	-0.222877	East
