CHROM	BIN_START	N_SNPS	TajimaD	Region
1A	514520000	1	-0.694721	East
1A	514530000	10	0.697617	East
1A	514690000	7	0.87033	East
1A	514980000	9	-1.0908	East
1A	515360000	1	-0.627565	East
1A	515540000	6	-1.44001	East
1A	515550000	3	-0.000319951	East
1A	515570000	5	1.65206	East
1A	515580000	14	1.56593	East
1A	515590000	3	-1.354	East
1A	515620000	1	0.433059	East
1A	515640000	8	-1.59537	East
1A	515650000	6	-0.453129	East
1A	515660000	1	-0.242829	East
1A	515800000	1	1.28225	East
1A	515840000	1	-0.972008	East
1A	515850000	2	-1.21477	East
1A	515920000	2	0.256932	East
1A	516030000	1	-0.495854	East
1A	516040000	2	0.00206259	East
1A	516070000	5	-0.0083926	East
1A	516140000	10	1.94163	East
1A	516150000	10	0.0555377	East
1A	516160000	19	-0.907963	East
1A	516210000	1	-0.694721	East
1A	516230000	4	-0.239802	East
1A	516350000	14	-1.87436	East
1A	516360000	5	-0.962128	East
1A	516370000	10	1.76521	East
1A	516430000	3	-0.372387	East
1A	516450000	7	2.62049	East
1A	516550000	11	1.57586	East
1A	516560000	21	-0.880834	East
1A	516570000	4	-1.2528	East
1A	516580000	2	-1.16777	East
1A	516590000	2	-1.26236	East
1A	516620000	11	-1.48103	East
1A	516660000	9	-1.72433	East
1A	516690000	6	-1.68518	East
1A	516700000	2	-1.16893	East
1A	516710000	3	-1.14275	East
1A	516720000	12	-1.14265	East
1A	516730000	4	-0.827226	East
1A	516740000	1	-0.762743	East
1A	516760000	20	-1.79103	East
1A	516770000	9	-0.723951	East
1A	516780000	9	-0.929868	East
1A	516790000	5	-1.43965	East
1A	517070000	4	-0.578482	East
1A	517090000	3	-0.73396	East
1A	517100000	4	-0.625536	East
1A	517180000	5	-1.22729	East
1A	517260000	2	-0.668246	East
1A	517370000	2	0.726382	East
1A	517380000	8	1.06289	East
1A	517390000	1	1.02446	East
1A	517400000	9	1.12661	East
1A	517410000	3	-1.4238	East
1A	517480000	22	-1.00697	East
1A	517490000	10	-0.964673	East
1A	517510000	4	-0.561785	East
1A	517520000	5	-1.72753	East
1A	517620000	11	-1.44382	East
1A	517630000	10	-1.80974	East
1A	517660000	1	-0.901387	East
1A	517700000	4	-1.37044	East
1A	517740000	1	-0.831632	East
1A	517750000	1	-0.972008	East
1A	517760000	1	-0.901387	East
1A	517890000	2	-0.985592	East
1A	518010000	1	-0.627565	East
1A	518020000	1	-0.901387	East
1A	518050000	2	-1.26236	East
1A	518650000	1	-0.901387	East
1A	518660000	11	-1.74323	East
1A	518680000	2	-1.12135	East
1A	518690000	5	-1.72753	East
1A	518770000	1	-0.901387	East
1A	518800000	1	-0.561276	East
1A	518810000	2	-0.936253	East
1A	518950000	3	-1.53535	East
1A	518970000	8	-1.52177	East
1A	518980000	4	-1.57934	East
1A	519250000	3	-1.38707	East
1A	519260000	1	1.69168	East
1A	519330000	4	-0.22007	East
1A	519420000	2	-1.30994	East
1A	519460000	2	-1.21477	East
1A	519810000	4	-0.282303	East
1A	519820000	2	1.01716	East
1A	519850000	3	-0.602562	East
1A	520000000	3	-1.49817	East
1A	520120000	20	0.880725	East
1A	520170000	13	1.41131	East
1A	520220000	3	-1.42517	East
1A	520330000	2	-1.30994	East
1A	520340000	2	0.705653	East
1A	520350000	21	1.65318	East
1A	520390000	6	1.59314	East
1A	520400000	7	1.32592	East
1A	520410000	4	-1.33951	East
1A	520420000	1	-0.901387	East
1A	520570000	4	-0.762336	East
1A	520580000	9	0.334297	East
1A	520600000	5	-1.49229	East
1A	520630000	1	-0.972008	East
1A	520760000	1	-0.181739	East
1A	520780000	4	-1.46322	East
1A	520790000	3	0.804038	East
1A	520800000	3	-1.24746	East
1A	520810000	5	0.0859346	East
1A	520820000	7	0.107436	East
1A	521030000	6	-1.52448	East
1A	521230000	1	-0.901387	East
1A	521250000	9	-1.90674	East
1A	521270000	17	-1.82363	East
1A	521280000	2	1.0157	East
1A	521290000	4	0.66562	East
1A	521320000	5	0.994222	East
1A	521330000	19	2.00939	East
1A	521340000	3	2.95226	East
1A	521560000	2	-0.84575	East
1A	521630000	3	-1.13317	East
1A	521640000	1	-0.901387	East
1A	521670000	4	-1.33724	East
1A	521730000	1	0.984168	East
1A	521740000	1	-0.901387	East
1A	521840000	2	0.52669	East
1A	521930000	1	-0.831632	East
1A	521940000	4	0.678143	East
1A	521970000	6	-1.04941	East
1A	521980000	3	-1.4238	East
1A	521990000	10	0.225722	East
1A	522180000	1	1.17697	East
1A	522220000	4	-1.09931	East
1A	522230000	4	1.58698	East
1A	522240000	4	-0.100156	East
1A	522470000	3	-1.31362	East
1A	522500000	8	-1.40973	East
1A	522510000	12	-1.29589	East
1A	522520000	1	-0.901387	East
1A	522530000	2	-1.21477	East
1A	522550000	1	-0.762743	East
1A	522560000	3	-1.35035	East
1A	522880000	5	0.502151	East
1A	522950000	12	2.64393	East
1A	522960000	10	-0.390588	East
1A	523110000	1	-0.561276	East
1A	523690000	1	-0.901387	East
1A	523750000	1	-0.972008	East
1A	524110000	3	-1.31499	East
1A	524120000	1	-0.901387	East
1A	524170000	1	-0.972008	East
1A	524380000	1	-0.901387	East
1A	524400000	4	-1.61103	East
1A	524600000	1	-0.762743	East
1A	524680000	1	-0.901387	East
1A	524700000	1	-0.901387	East
1A	524910000	1	-0.901387	East
1A	525010000	1	-0.831632	East
1A	525430000	1	-0.901387	East
1A	525600000	1	-0.972008	East
1A	525830000	2	-1.02792	East
1A	525910000	1	-0.972008	East
1A	525920000	1	-0.304785	East
1A	526010000	1	-0.694721	East
1A	526130000	1	-0.495854	East
1A	526160000	1	-0.762743	East
1A	526300000	1	-0.901387	East
1A	526620000	1	-0.972008	East
1A	526650000	2	-1.21477	East
1A	526750000	8	0.178052	East
1A	526910000	16	2.7069	East
1A	527080000	5	-0.322108	East
1A	527090000	4	-0.776567	East
1A	527100000	15	1.33594	East
1A	527170000	4	-0.266555	East
1A	527180000	5	0.315295	East
1A	527210000	1	-0.972008	East
1A	527370000	1	-0.972008	East
1A	527510000	3	-1.53535	East
1A	527890000	1	-0.431298	East
1A	527950000	4	0.0844574	East
1A	527960000	1	-0.121516	East
1A	527970000	2	-0.583582	East
1A	528070000	1	-0.972008	East
1A	528150000	1	-0.694721	East
1A	528290000	9	-0.836465	East
1A	528430000	1	-0.694721	East
1A	528660000	3	-0.956379	East
1A	528670000	1	0.533576	East
1A	528930000	8	0.0323767	East
1A	529240000	9	0.18249	East
1A	529250000	2	-1.30994	East
1A	529380000	1	-0.972008	East
1A	529590000	1	-0.831632	East
1A	529660000	2	-1.21477	East
1A	529780000	16	-1.20067	East
1A	529910000	2	-1.30994	East
1A	530140000	2	-1.30994	East
1A	530160000	2	0.27912	East
1A	530170000	1	-0.831632	East
1A	530200000	2	-1.26236	East
1A	530210000	3	-1.208	East
1A	530230000	5	-1.5446	East
1A	530510000	8	-0.385664	East
1A	530570000	8	-0.480359	East
1A	530590000	7	0.308429	East
1A	530600000	22	-0.100131	East
1A	530700000	6	1.2527	East
1A	530710000	1	-0.304785	East
1A	530720000	3	0.651424	East
1A	530730000	12	0.197235	East
1A	530740000	8	-0.584898	East
1A	530780000	2	-0.150625	East
1A	530800000	2	-1.30994	East
1A	530810000	1	-0.901387	East
1A	530880000	3	-1.4238	East
1A	531000000	1	-0.901387	East
1A	531010000	10	-0.454518	East
1A	531020000	2	0.461586	East
1A	531040000	16	-1.11398	East
1A	531050000	7	-1.67476	East
1A	531220000	2	0.256932	East
1A	531230000	6	0.200807	East
1A	531240000	5	-0.889543	East
1A	531280000	2	0.00819347	East
1A	531310000	1	-0.972008	East
1A	531320000	2	-1.30994	East
1A	531360000	1	0.166603	East
1A	531510000	3	-1.11926	East
1A	531560000	17	-1.31763	East
1A	531600000	1	-0.762743	East
1A	531610000	1	-0.627565	East
1A	531640000	16	-0.321744	East
1A	531660000	15	0.141904	East
1A	531670000	29	-0.821039	East
1A	531680000	2	0.698063	East
1A	531690000	2	-0.713498	East
1A	531710000	1	-0.121516	East
1A	531720000	3	2.05027	East
1A	531760000	1	-0.561276	East
1A	531820000	3	-0.597543	East
1A	531830000	3	-1.062	East
1A	531840000	2	-1.21477	East
1A	531860000	1	0.858089	East
1A	531870000	12	2.50652	East
1A	531920000	2	-1.02792	East
1A	532090000	3	1.16766	East
1A	532100000	2	-0.936837	East
1A	532150000	5	-1.67457	East
1A	532240000	5	0.0414684	East
1A	532250000	16	0.453012	East
1A	532260000	13	-1.21517	East
1A	532280000	3	-1.13682	East
1A	532370000	11	-1.13741	East
1A	532380000	21	-1.37663	East
1A	532410000	8	0.896819	East
1A	532430000	29	0.315275	East
1A	532440000	3	0.996117	East
1A	532470000	8	-1.44981	East
1A	532480000	8	-1.37785	East
1A	532500000	7	-1.84217	East
1A	532510000	3	2.95911	East
1A	532520000	4	3.25685	East
1A	532530000	5	0.111274	East
1A	532590000	3	-0.862165	East
1A	532650000	1	-0.972008	East
1A	532660000	6	-1.84618	East
1A	532730000	4	0.647785	East
1A	532740000	34	1.30439	East
1A	532750000	9	1.03965	East
1A	532760000	57	-1.86971	East
1A	532770000	14	-0.788242	East
1A	532780000	1	-0.831632	East
1A	532790000	5	-1.19901	East
1A	532800000	5	-0.591194	East
1A	532810000	4	-1.15813	East
1A	532910000	1	1.31561	East
1A	532920000	1	-0.561276	East
1A	532960000	2	1.79491	East
1A	532970000	1	-0.694721	East
1A	533140000	7	1.03464	East
1A	533150000	2	-0.846334	East
1A	533160000	1	-0.831632	East
1A	533210000	3	1.06547	East
1A	533250000	7	-0.352935	East
1A	533260000	2	0.475308	East
1A	533270000	2	2.48419	East
1A	533280000	5	-1.29252	East
1A	533300000	8	-1.17967	East
1A	533320000	4	3.32478	East
1A	533400000	1	0.275785	East
1A	533410000	6	0.0893911	East
1A	533450000	3	-0.824981	East
1A	533460000	9	-0.371595	East
1A	533670000	4	2.64191	East
1A	533690000	5	3.01351	East
1A	533700000	4	0.0379719	East
1A	533730000	2	1.79491	East
1A	533740000	1	0.814329	East
1A	533750000	2	0.348019	East
1A	533810000	3	-1.46098	East
1A	533900000	3	-1.38935	East
1A	534040000	2	0.7112	East
1A	534050000	1	1.57687	East
1A	534250000	2	2.5455	East
1A	534260000	29	-1.36136	East
1A	534270000	2	0.372543	East
1A	534540000	10	-1.60556	East
1A	534780000	3	-1.42426	East
1A	534810000	1	1.81603	East
1A	534820000	1	-0.694721	East
1A	534830000	7	-0.929562	East
1A	534850000	1	-0.762743	East
1A	534930000	1	-0.062159	East
1A	534940000	5	1.04343	East
1A	534970000	1	-0.972008	East
1A	535020000	9	0.401719	East
1A	535030000	5	0.719905	East
1A	535060000	33	-0.643993	East
1A	535190000	21	-1.57943	East
1A	535200000	4	-1.0293	East
1A	535220000	5	-1.33698	East
1A	535240000	5	0.176829	East
1A	535280000	1	-0.972008	East
1A	535290000	2	-1.30994	East
1A	535310000	12	0.847518	East
1A	535320000	4	-1.25053	East
1A	535440000	3	2.34226	East
1A	535460000	21	-1.48439	East
1A	535470000	2	-0.53833	East
1A	535480000	16	-0.0962118	East
1A	535490000	1	-0.495854	East
1A	535710000	5	-1.51992	East
1A	535730000	15	-0.600507	East
1A	535750000	1	-0.762743	East
1A	535770000	1	-0.627565	East
1A	535850000	1	1.34811	East
1A	535880000	1	-0.831632	East
1A	535940000	1	-0.901387	East
1A	536010000	1	-0.901387	East
1A	536060000	8	-0.338316	East
1A	536290000	1	-0.831632	East
1A	536340000	1	-0.901387	East
1A	536350000	8	-1.23944	East
1A	536420000	1	-0.901387	East
1A	536430000	20	-0.319121	East
1A	536600000	7	2.25351	East
1A	536610000	17	1.79475	East
1A	536630000	7	0.981677	East
1A	536650000	30	-1.10826	East
1A	536660000	11	-1.37051	East
1A	536680000	1	-0.495854	East
1A	536710000	2	-1.21477	East
1A	536800000	16	-1.09043	East
1A	536810000	9	1.02709	East
1A	536830000	2	0.0557807	East
1A	536840000	3	-0.629708	East
1A	536870000	6	-0.80395	East
1A	536880000	9	-0.688415	East
1A	536910000	4	-1.4323	East
1A	536920000	1	-0.495854	East
1A	536930000	6	0.624704	East
1A	536950000	7	-0.230221	East
1A	536960000	8	-0.43055	East
1A	536970000	5	0.567543	East
1A	537040000	3	1.65516	East
1A	537050000	2	2.59717	East
1A	537070000	9	0.632865	East
1A	537080000	34	-1.45777	East
1A	537090000	10	-0.933154	East
1A	537150000	3	-1.49817	East
1A	537350000	7	1.60145	East
1A	537530000	18	-0.283478	East
1A	537540000	16	0.285228	East
1A	537810000	5	1.99144	East
1A	537820000	5	2.55953	East
1A	537830000	6	-1.32053	East
1A	537890000	2	-1.30994	East
1A	537930000	1	-0.972008	East
1A	537960000	7	-0.120682	East
1A	537970000	12	0.168756	East
1A	538120000	1	-0.972008	East
1A	538390000	1	-0.431298	East
1A	538400000	1	1.91351	East
1A	538670000	3	-1.42517	East
1A	538770000	1	1.73154	East
1A	538780000	4	2.07119	East
1A	538800000	7	-0.879572	East
1A	539080000	1	-0.762743	East
1A	539190000	4	-1.70267	East
1A	539230000	3	-1.49817	East
1A	539310000	2	2.55543	East
1A	539320000	6	0.250533	East
1A	539330000	9	0.89622	East
1A	539380000	27	1.43592	East
1A	539420000	9	0.0729826	East
1A	539600000	2	-1.12076	East
1A	539610000	2	-0.369001	East
1A	539700000	8	0.571481	East
1A	539720000	33	-0.512911	East
1A	539730000	7	1.65467	East
1A	539740000	1	1.17697	East
1A	539750000	9	-0.870712	East
1A	539760000	5	0.660399	East
1A	539870000	6	-1.503	East
1A	539880000	10	-0.593679	East
1A	539900000	3	-0.922389	East
1A	539960000	12	0.689636	East
1A	539970000	6	0.966734	East
1A	540040000	5	3.57114	East
1A	540050000	11	0.479812	East
1A	540110000	1	-0.972008	East
1A	540140000	8	3.18157	East
1A	540150000	10	1.30094	East
1A	540180000	8	-1.4852	East
1A	540190000	16	0.577314	East
1A	540200000	7	-1.2636	East
1A	540250000	19	3.03553	East
1A	540280000	1	-0.367608	East
1A	540290000	17	-1.56573	East
1A	540320000	15	-1.44093	East
1A	540330000	3	0.0945788	East
1A	540400000	13	0.244513	East
1A	540410000	4	1.83155	East
1A	540460000	2	-1.30994	East
1A	540560000	1	-0.831632	East
1A	540620000	3	-1.13728	East
1A	540640000	4	-1.1069	East
1A	540660000	7	-0.94222	East
1A	540720000	1	1.81603	East
1A	540880000	2	-1.07434	East
1A	541130000	12	0.498888	East
1A	541140000	4	-0.840318	East
1A	541390000	5	-1.64825	East
1A	541430000	2	-1.21535	East
1A	541440000	1	-0.972008	East
1A	541460000	2	-0.941508	East
1A	541590000	1	-0.901387	East
1A	541620000	1	-0.901387	East
1A	541630000	8	-0.981843	East
1A	541700000	1	-0.972008	East
1A	541710000	2	2.61615	East
1A	541760000	2	-1.30994	East
1A	541770000	2	2.59134	East
1A	541890000	3	-1.42426	East
1A	541910000	2	-1.21535	East
1A	541970000	1	0.900982	East
1A	541980000	7	1.73359	East
1A	541990000	7	-0.212783	East
1A	542130000	1	-0.972008	East
1A	542140000	2	1.09686	East
1A	542160000	3	1.7585	East
1A	542170000	4	0.858582	East
1A	542180000	2	-0.0259643	East
1A	542350000	1	0.630626	East
1A	542370000	2	1.06621	East
1A	542440000	2	-1.30994	East
1A	542770000	3	0.194724	East
1A	542820000	6	1.22517	East
1A	542860000	22	-1.4088	East
1A	542910000	10	0.496608	East
1A	543010000	1	-0.561276	East
1A	543030000	5	-1.67489	East
1A	543040000	6	-1.08934	East
1A	543060000	8	1.52464	East
1A	543170000	2	-0.989096	East
1A	543180000	2	0.937751	East
1A	543380000	1	-0.694721	East
1A	543390000	5	-0.52237	East
1A	543400000	6	1.56518	East
1A	543500000	4	0.582136	East
1A	543610000	1	0.943008	East
1A	543620000	2	1.4072	East
1A	543630000	9	-0.913227	East
1A	543640000	1	-0.831632	East
1A	543770000	7	-2.00751	East
1A	543780000	4	-1.70267	East
1A	543920000	3	-0.543706	East
1A	543930000	3	0.237155	East
1A	543950000	14	1.45453	East
1A	543960000	5	0.136613	East
1A	543970000	1	-0.901387	East
1A	544040000	8	-0.472975	East
1A	544050000	34	-0.93307	East
1A	544120000	5	0.435289	East
1A	544130000	5	0.342596	East
1A	544140000	8	0.678716	East
1A	544160000	3	0.218449	East
1A	544170000	15	0.428809	East
1A	544190000	23	-0.929864	East
1A	544310000	4	0.19033	East
1A	544370000	5	-0.827748	East
1A	544380000	3	-1.17264	East
1A	544390000	10	0.443382	East
1A	544440000	3	-1.38707	East
1A	544450000	2	-1.21477	East
1A	544460000	7	-1.17835	East
1A	544470000	4	-1.45981	East
1A	544490000	3	-0.996757	East
1A	544560000	3	-1.4238	East
1A	544590000	10	-1.33428	East
1A	544600000	8	-1.07959	East
1A	544740000	3	-1.31407	East
1A	544910000	2	-1.21535	East
1A	544920000	6	0.0865084	East
1A	544990000	1	0.582534	East
1A	545000000	4	-0.760439	East
1A	545020000	2	-1.02792	East
1A	545290000	1	-0.627565	East
1A	545330000	7	-1.40091	East
1A	545470000	11	-1.9894	East
1A	545520000	5	-1.62291	East
1A	545640000	2	-1.21535	East
1A	545710000	3	-1.53535	East
1A	545750000	8	-0.90297	East
1A	545760000	10	-0.487425	East
1A	545770000	5	-1.38995	East
1A	545840000	2	-1.21477	East
1A	545850000	11	-1.16734	East
1A	545880000	1	-0.901387	East
1A	545890000	19	-1.37153	East
1A	546210000	14	-0.92803	East
1A	546220000	3	-1.3508	East
1A	546230000	1	-0.901387	East
1A	546320000	3	-0.394287	East
1A	546420000	37	-2.18187	East
1A	546500000	8	-0.556654	East
1A	546510000	11	-0.551859	East
1A	546790000	2	-1.30994	East
1A	547010000	13	-1.32015	East
1A	547020000	3	-0.40364	East
1A	547130000	1	-0.495854	East
1A	547250000	2	-0.713498	East
1A	547270000	11	-1.22509	East
1A	547290000	8	0.616133	East
1A	547300000	9	-0.648692	East
1A	547310000	8	-1.95293	East
1A	547320000	3	-1.00908	East
1A	547380000	3	-1.06428	East
1A	547390000	12	-0.489614	East
1A	547410000	18	-0.912795	East
1A	547480000	6	-1.53111	East
1A	547500000	3	-0.825437	East
1A	547860000	4	-0.701241	East
1A	547870000	1	-0.972008	East
1A	547880000	5	-0.157322	East
1A	547900000	4	-0.755506	East
1A	547960000	4	-1.51787	East
1A	547970000	4	-0.798955	East
1A	548230000	9	-1.52743	East
1A	548430000	2	-0.818599	East
1A	548440000	2	-1.26236	East
1A	548450000	2	-1.21477	East
1A	548490000	22	-2.36836	East
1A	548500000	5	-1.5446	East
1A	548510000	10	-2.11136	East
1A	548520000	4	-1.45791	East
1A	548530000	1	-0.972008	East
1A	548550000	3	-1.24108	East
1A	548560000	6	-1.75307	East
1A	548670000	11	-2.0943	East
1A	548680000	7	-1.70382	East
1A	548710000	5	-1.51861	East
1A	548730000	8	-1.11627	East
1A	548770000	8	-1.05462	East
1A	548790000	1	-0.831632	East
1A	548930000	1	-0.901387	East
1A	548940000	4	-0.555524	East
1A	548990000	12	-1.79267	East
1A	549030000	1	-0.121516	East
1A	549040000	3	-1.53535	East
1A	549050000	7	-1.77745	East
1A	549060000	5	0.186801	East
1A	549070000	2	-1.30994	East
1A	549280000	11	-0.453591	East
1A	549300000	13	-0.894826	East
1A	549310000	6	-0.382071	East
1A	549350000	7	-0.235646	East
1A	549360000	5	-0.75549	East
1A	549410000	19	0.148416	East
1A	549420000	12	-0.937361	East
1A	549460000	41	-0.784516	East
1A	549490000	61	-0.353742	East
1A	549500000	1	-0.627565	East
1A	549510000	39	0.497561	East
1A	549520000	5	-0.348428	East
1A	549580000	9	-1.89031	East
1A	549590000	8	-0.711353	East
1A	549600000	21	-0.974731	East
1A	549610000	5	0.333278	East
1A	549620000	5	-1.33862	East
1A	549660000	17	-0.480352	East
1A	549670000	5	1.51098	East
1A	549690000	2	0.937751	East
1A	549700000	6	-1.20608	East
1A	549710000	3	-0.752894	East
1A	549840000	1	0.858089	East
1A	549850000	2	-0.370169	East
1A	550110000	1	-0.561276	East
1A	550130000	3	-1.05037	East
1A	550210000	13	-1.63549	East
1A	550290000	1	-0.901387	East
1A	550300000	1	-0.972008	East
1A	550310000	2	-0.945596	East
1A	550340000	13	-1.55078	East
1A	550350000	1	-0.901387	East
1A	550410000	7	-1.63446	East
1A	550420000	2	-1.07785	East
1A	550440000	5	-0.961147	East
1A	550540000	1	-0.972008	East
1A	550590000	1	-0.831632	East
1A	550610000	1	-0.431298	East
1A	550620000	10	-1.85118	East
1A	550630000	4	-1.27652	East
1A	550640000	3	-0.783234	East
1A	550660000	7	-1.43321	East
1A	550690000	2	-1.03026	East
1A	550700000	10	-1.97309	East
1A	550720000	3	-0.962766	East
1A	550740000	2	-1.1231	East
1A	550780000	4	-0.900654	East
1A	550820000	2	-1.21477	East
1A	550830000	1	-0.972008	East
1A	550870000	3	-1.2429	East
1A	550890000	2	-1.02851	East
1A	550960000	1	-0.972008	East
1A	550970000	13	-1.85102	East
1A	550990000	1	-0.694721	East
1A	551040000	3	-0.514507	East
1A	551050000	4	-1.25318	East
1A	551140000	9	-1.012	East
1A	551150000	1	-0.831632	East
1A	551180000	1	-0.972008	East
1A	551270000	1	0.0539551	East
1A	551300000	5	-1.06136	East
1A	551310000	6	-1.2659	East
1A	551320000	5	-1.11138	East
1A	551340000	1	-0.972008	East
1A	551440000	3	-0.991282	East
1A	551450000	40	-1.90187	East
1A	551460000	7	-0.810852	East
1A	551480000	14	-1.3219	East
1A	551490000	5	-1.72721	East
1A	551500000	24	-2.19158	East
1A	551510000	10	-1.59426	East
1A	551530000	5	-1.8338	East
1A	551540000	21	-1.77054	East
1A	551560000	1	-0.901387	East
1A	551590000	4	-1.19057	East
1A	551600000	4	-0.479439	East
1A	551630000	19	-1.053	East
1A	551640000	4	-0.957196	East
1A	551650000	1	-0.627565	East
1A	551670000	12	-2.09398	East
1A	551720000	3	-1.49817	East
1A	551730000	5	-1.75418	East
1A	551740000	1	-0.901387	East
1A	551780000	10	-1.79032	East
1A	551790000	1	-0.972008	East
1A	551810000	2	-1.30994	East
1A	551820000	10	-2.01958	East
1A	551830000	3	-1.53535	East
1A	551870000	10	-1.96813	East
1A	551890000	2	-1.30994	East
1A	551900000	3	-1.46144	East
1A	551910000	11	-1.92254	East
1A	551940000	29	-2.28194	East
1A	551960000	10	-1.73184	East
1A	551970000	14	-2.36525	East
1A	551980000	10	-2.03157	East
1A	552080000	1	-0.972008	East
1A	552090000	4	-1.64082	East
1A	552110000	3	-0.226389	East
1A	552120000	13	-1.86434	East
1A	552130000	2	-1.12076	East
1A	552160000	7	-1.69607	East
1A	552200000	8	-1.60076	East
1A	552210000	11	-1.93064	East
1A	552230000	1	-0.831632	East
1A	552420000	2	-0.936837	East
1A	552450000	1	-0.972008	East
1A	552480000	2	-1.21477	East
1A	552500000	5	-1.41529	East
1A	552870000	1	-0.972008	East
1A	552950000	1	0.533576	East
1A	552970000	1	-0.901387	East
1A	552980000	4	-1.45753	East
1A	553040000	1	-0.972008	East
1A	553130000	5	-1.62193	East
1A	553160000	4	-1.51787	East
1A	553530000	10	-1.78179	East
1A	553540000	4	-1.40137	East
1A	553700000	1	-0.831632	East
1A	553730000	1	-0.972008	East
1A	553900000	6	-1.86968	East
1A	553940000	3	-1.53535	East
1A	553950000	1	-0.972008	East
1A	553960000	1	-0.972008	East
1A	553970000	1	-0.831632	East
1A	554040000	2	-1.26236	East
1A	554060000	2	-0.848085	East
1A	554070000	1	-0.972008	East
1A	554080000	3	-0.702479	East
1A	554100000	1	-0.694721	East
1A	554200000	5	-1.7805	East
1A	554220000	1	-0.762743	East
1A	554240000	3	-1.53535	East
1A	554280000	2	-1.26236	East
1A	554300000	21	-2.21115	East
1A	554360000	3	-1.27735	East
1A	554480000	4	-1.70267	East
1A	554520000	2	-1.12076	East
1A	554530000	8	-1.76495	East
1A	554550000	2	-1.07434	East
1A	554570000	4	-1.30821	East
1A	554810000	4	-1.45677	East
1A	554820000	1	-0.901387	East
1A	554830000	11	-1.79959	East
1A	554880000	1	-0.972008	East
1A	554930000	2	-1.26236	East
1A	554940000	22	-1.90624	East
1A	554950000	16	-2.03699	East
1A	554970000	6	-1.82326	East
1A	554990000	8	-1.78241	East
1A	555060000	7	-1.77745	East
1A	555070000	3	-1.4238	East
1A	555080000	3	-1.31362	East
1A	555100000	4	-1.54879	East
1A	555130000	1	-0.831632	East
1A	555160000	1	-0.901387	East
1A	555170000	6	-1.79977	East
1A	555290000	1	-0.972008	East
1A	555300000	2	-1.21477	East
1A	555370000	1	-0.901387	East
1A	555410000	10	-1.79359	East
1A	555500000	4	-1.45677	East
1A	555520000	3	-1.31544	East
1A	555530000	1	-0.694721	East
1A	555550000	1	-0.901387	East
1A	555640000	4	-1.16913	East
1A	555650000	1	0.483751	East
1A	555680000	1	-0.972008	East
1A	555820000	7	-1.69633	East
1A	556300000	2	-1.07785	East
1A	556340000	3	-1.53535	East
1A	556440000	1	-0.972008	East
1A	556580000	4	-1.31011	East
1A	556720000	1	-0.901387	East
1A	556730000	1	-0.972008	East
1A	556760000	1	-0.901387	East
1A	556790000	3	-1.3508	East
1A	556800000	3	-1.35126	East
1A	556820000	1	-0.972008	East
1A	556840000	2	-1.26236	East
1A	556960000	1	-0.901387	East
1A	557060000	3	-1.13363	East
1A	557090000	27	-1.85709	East
1A	557100000	3	-1.24518	East
1A	557110000	17	-1.32795	East
1A	557120000	3	-1.31362	East
1A	557130000	11	-0.919418	East
1A	557150000	15	-1.31464	East
1A	557190000	6	-0.90225	East
1A	557290000	4	-1.19759	East
1A	557330000	2	-1.21477	East
1A	557420000	8	-0.405236	East
1A	557460000	5	-0.571577	East
1A	557480000	3	0.573179	East
1A	557490000	7	0.439668	East
1A	557540000	3	-0.679667	East
1A	557550000	3	-0.730538	East
1A	557590000	1	-0.901387	East
1A	557810000	1	-0.831632	East
1A	557880000	7	-1.33026	East
1A	557890000	6	-0.523754	East
1A	557900000	2	-0.201132	East
1A	557910000	18	-1.14405	East
1A	557930000	2	0.0689183	East
1A	557940000	7	-0.865879	East
1A	557950000	3	0.29122	East
1A	557970000	19	-2.19412	East
1A	557980000	1	0.275785	East
1A	557990000	16	-1.15363	East
1A	558010000	1	-0.901387	East
1A	558030000	7	-1.69478	East
1A	558090000	6	-1.68749	East
1A	558120000	1	-0.901387	East
1A	558180000	1	0.221627	East
1A	558190000	2	0.371667	East
1A	558260000	4	-0.433523	East
1A	558300000	1	-0.762743	East
1A	558310000	1	-0.972008	East
1A	558320000	1	-0.901387	East
1A	558330000	5	-0.266362	East
1A	558480000	9	0.360708	East
1A	558490000	9	-0.699366	East
1A	558500000	6	0.256875	East
1A	558510000	35	-0.759439	East
1A	558530000	2	-0.0688804	East
1A	558540000	4	0.4571	East
1A	558550000	3	0.185599	East
1A	558590000	7	0.333489	East
1A	558710000	1	-0.972008	East
1A	558750000	2	-0.801082	East
1A	558920000	1	-0.627565	East
1A	558950000	1	-0.901387	East
1A	558970000	2	-0.338639	East
1A	559000000	4	-1.70267	East
1A	559700000	1	0.433059	East
1A	559800000	3	0.46368	East
1A	559830000	1	0.329076	East
1A	559840000	2	0.407576	East
1A	559880000	12	-1.36979	East
1A	560100000	7	-1.1768	East
1A	560190000	7	-1.65913	East
1A	560310000	1	-0.972008	East
1A	560370000	2	-0.891002	East
1A	560450000	6	-1.16717	East
1A	560460000	10	-0.158456	East
1A	560830000	1	-0.972008	East
1A	560840000	1	-0.972008	East
1A	560850000	4	-1.48808	East
1A	560870000	4	-0.898757	East
1A	560940000	1	0.329076	East
1A	560950000	2	-1.02792	East
1A	561040000	2	-1.03318	East
1A	561060000	3	-1.31499	East
1A	561090000	2	-0.846334	East
1A	561110000	1	-0.901387	East
1A	561130000	3	-1.2048	East
1A	561270000	24	-0.970296	East
