CHROM	BIN_START	N_SNPS	TajimaD	Region
3A	674270000	8	-1.61494	East
3A	674390000	1	-0.901387	East
3A	674400000	2	-1.16777	East
3A	674580000	4	-1.45867	East
3A	674740000	3	-1.49817	East
3A	674750000	19	-1.87345	East
3A	675150000	2	-1.26236	East
3A	675310000	3	-1.31362	East
3A	675360000	1	-0.762743	East
3A	675400000	1	-0.831632	East
3A	675490000	3	-1.53535	East
3A	676750000	2	-0.348273	East
3A	676850000	1	-0.062159	East
3A	677540000	1	-0.972008	East
3A	678020000	1	-0.972008	East
3A	678050000	5	-1.62356	East
3A	678130000	2	-0.936253	East
3A	678680000	7	-1.4509	East
3A	679640000	3	-1.4238	East
3A	679840000	4	-0.724579	East
3A	679870000	5	-1.46499	East
3A	679950000	1	-0.901387	East
3A	679960000	2	-1.21477	East
3A	680730000	3	-1.46098	East
3A	680740000	3	-1.38935	East
3A	680750000	7	-1.19501	East
3A	680820000	2	-1.02792	East
3A	681320000	1	-0.831632	East
3A	681520000	7	-0.629752	East
3A	681550000	3	-1.53535	East
3A	681560000	1	1.06389	East
3A	681630000	7	1.49565	East
3A	681640000	3	0.131535	East
3A	681650000	13	1.14717	East
3A	681660000	2	-0.34185	East
3A	681690000	3	-1.11926	East
3A	681700000	5	-1.70056	East
3A	681720000	1	-0.972008	East
3A	681730000	2	-1.07434	East
3A	681740000	3	-0.932882	East
3A	682230000	2	-1.02851	East
3A	682310000	6	-1.17019	East
3A	682320000	4	0.0222238	East
3A	682350000	2	-0.801082	East
3A	682360000	5	0.998636	East
3A	682470000	8	-1.63228	East
3A	682740000	17	2.61806	East
3A	682750000	7	0.494696	East
3A	682970000	4	2.39962	East
3A	682980000	2	-1.21477	East
3A	683190000	2	2.57645	East
3A	683210000	14	-1.009	East
3A	683250000	1	1.93431	East
3A	683290000	1	-0.831632	East
3A	683340000	3	-1.10283	East
3A	683350000	8	-0.828198	East
3A	683360000	6	2.0793	East
3A	683430000	2	-1.30994	East
3A	683440000	1	-0.831632	East
3A	683450000	1	-0.627565	East
3A	683510000	3	-1.16944	East
3A	683540000	14	-1.44845	East
3A	683570000	1	-0.901387	East
3A	683690000	1	-0.972008	East
3A	683920000	2	-1.12076	East
3A	684000000	1	-0.901387	East
3A	684040000	7	-0.460277	East
3A	684160000	1	-0.831632	East
3A	684290000	7	-0.319479	East
3A	684300000	1	-0.627565	East
3A	684320000	6	-1.12249	East
3A	684390000	10	-0.466313	East
3A	684510000	1	-0.495854	East
3A	684580000	4	-0.984328	East
3A	684590000	3	-0.099553	East
3A	684690000	2	-0.801082	East
3A	684740000	4	-1.49035	East
3A	684750000	2	-0.0843536	East
3A	684760000	5	-1.70056	East
3A	684860000	1	0.221627	East
3A	684940000	1	-0.831632	East
3A	685110000	3	-0.516104	East
3A	685120000	4	1.3555	East
3A	685290000	2	-0.756414	East
3A	685350000	8	1.68579	East
3A	685360000	8	0.684342	East
3A	685420000	20	-1.69011	East
3A	685430000	6	-0.498963	East
3A	685770000	1	-0.901387	East
3A	685780000	1	1.21293	East
3A	685810000	2	-1.30994	East
3A	686120000	1	-0.762743	East
3A	686130000	5	1.98049	East
3A	686140000	14	-1.24512	East
3A	686150000	8	-1.54415	East
3A	686160000	6	-0.91551	East
3A	686170000	10	0.3292	East
3A	686180000	7	-0.876601	East
3A	686240000	3	-0.605756	East
3A	686250000	6	-0.256242	East
3A	686260000	9	0.147168	East
3A	686280000	3	1.89583	East
3A	686500000	1	0.814329	East
3A	686530000	3	1.05566	East
3A	686580000	1	-0.831632	East
3A	686610000	7	0.229892	East
3A	686650000	1	1.87885	East
3A	686700000	3	-0.68172	East
3A	686720000	1	-0.121516	East
3A	686740000	12	3.07051	East
3A	686750000	2	-0.898008	East
3A	686760000	7	0.639628	East
3A	686770000	1	-0.431298	East
3A	686780000	6	-0.828309	East
3A	686800000	1	0.483751	East
3A	686830000	5	0.183204	East
3A	686850000	1	-0.495854	East
3A	686860000	1	-0.694721	East
3A	686910000	14	-1.69211	East
3A	686920000	3	-1.27735	East
3A	686930000	4	-0.919248	East
3A	686980000	3	-1.38935	East
3A	686990000	1	-0.831632	East
3A	687050000	1	-0.831632	East
3A	687100000	4	-1.42774	East
3A	687130000	1	-0.972008	East
3A	687200000	6	-1.79919	East
3A	687220000	1	-0.831632	East
3A	687480000	1	-0.627565	East
3A	687520000	9	-1.67162	East
3A	687580000	1	-0.972008	East
3A	687590000	2	-1.12076	East
3A	687600000	10	-1.80915	East
3A	687610000	8	0.21743	East
3A	687640000	2	-1.02792	East
3A	687670000	6	1.05797	East
3A	687680000	2	-0.58183	East
3A	687910000	1	0.814329	East
3A	687990000	3	0.824341	East
3A	688000000	1	0.858089	East
3A	688010000	1	0.166603	East
3A	688020000	4	-0.8536	East
3A	688060000	6	-0.665438	East
3A	688070000	1	0.166603	East
3A	688110000	4	-0.560077	East
3A	688120000	3	-0.294597	East
3A	688130000	4	0.739997	East
3A	688140000	7	-0.299199	East
3A	688270000	7	0.741674	East
3A	688340000	3	0.270233	East
3A	688350000	2	1.06883	East
3A	688360000	9	1.90938	East
3A	688410000	3	-0.858515	East
3A	688490000	1	-0.495854	East
3A	688500000	4	-0.512453	East
3A	688560000	3	-0.191942	East
3A	688570000	16	0.0239949	East
3A	688580000	4	-0.194645	East
3A	688590000	8	1.69868	East
3A	688610000	10	1.71763	East
3A	688620000	6	1.57613	East
3A	688670000	54	1.24189	East
3A	688680000	18	1.04797	East
3A	688690000	9	2.09758	East
3A	688810000	13	-2.02997	East
3A	688880000	10	1.23959	East
3A	688890000	2	-0.756414	East
3A	688900000	3	2.58613	East
3A	688910000	13	1.96212	East
3A	688930000	1	1.78484	East
3A	688950000	1	-0.901387	East
3A	688990000	1	-0.627565	East
3A	689110000	2	-1.02851	East
3A	689130000	4	-1.21694	East
3A	689360000	7	-1.25404	East
3A	689410000	7	-1.67657	East
3A	689490000	1	-0.831632	East
3A	689720000	1	-0.561276	East
3A	690020000	15	-1.9576	East
3A	690240000	1	-0.694721	East
3A	690450000	1	-0.762743	East
3A	690700000	13	-1.69759	East
3A	690710000	2	-1.02851	East
3A	690890000	1	-0.431298	East
3A	690900000	4	-1.70267	East
3A	690910000	5	-1.56896	East
3A	690950000	55	-1.76422	East
3A	690960000	4	-1.61027	East
3A	690970000	10	-0.95496	East
3A	690990000	7	-1.23325	East
3A	691050000	1	-0.972008	East
3A	691090000	1	-0.694721	East
3A	691100000	1	0.0539551	East
3A	691110000	6	-0.386395	East
3A	691200000	7	-1.16866	East
3A	691220000	11	-1.03703	East
3A	691310000	4	-0.293877	East
3A	691330000	1	-0.627565	East
3A	691340000	2	-0.130773	East
3A	691350000	1	-0.694721	East
3A	691360000	2	-1.1231	East
3A	691380000	4	-1.70267	East
3A	691440000	1	-0.972008	East
3A	691450000	1	-0.972008	East
3A	691600000	2	-1.26236	East
3A	691640000	1	1.80087	East
3A	691770000	4	-1.64082	East
3A	691850000	14	-1.72551	East
3A	692040000	6	-0.831768	East
3A	692050000	18	-1.84736	East
3A	692340000	3	-0.886574	East
3A	692360000	4	-1.4266	East
3A	692410000	18	-0.898183	East
3A	692460000	3	-0.956379	East
3A	692480000	21	-1.44416	East
3A	692610000	5	-1.44128	East
3A	692620000	1	-0.627565	East
3A	692720000	2	-0.982089	East
3A	693200000	1	-0.972008	East
3A	693330000	4	-1.67174	East
3A	693350000	2	-1.12076	East
3A	693440000	5	-1.20996	East
3A	693450000	1	-0.972008	East
3A	693460000	6	-1.47951	East
3A	693570000	1	-0.762743	East
3A	693580000	1	0.166603	East
3A	693930000	15	-2.26127	East
3A	694510000	2	-1.07551	East
3A	694840000	1	-0.972008	East
3A	694940000	2	-1.30994	East
3A	694950000	1	-0.627565	East
3A	694960000	1	-0.831632	East
3A	694970000	11	-1.91517	East
3A	694980000	5	-1.24576	East
3A	695120000	4	-1.48732	East
3A	695130000	1	-0.694721	East
3A	695220000	10	-1.8257	East
3A	695270000	1	-0.972008	East
3A	695280000	1	-0.901387	East
3A	695500000	4	-1.13061	East
3A	695510000	29	-1.24646	East
3A	695530000	8	-1.18893	East
3A	695540000	1	-0.972008	East
3A	695610000	17	-1.76338	East
3A	695640000	8	-1.24659	East
3A	695650000	15	-0.305543	East
3A	695660000	5	-0.278786	East
3A	695670000	9	-1.6932	East
3A	695680000	1	-0.762743	East
3A	695720000	1	-0.972008	East
3A	695730000	2	1.60689	East
3A	695740000	5	0.853467	East
3A	695750000	2	0.390059	East
3A	695880000	4	-0.404493	East
3A	695900000	18	-2.09614	East
3A	696040000	1	-0.627565	East
3A	696070000	3	-1.1699	East
3A	696160000	2	1.45274	East
3A	696230000	9	-0.95295	East
3A	696240000	7	-0.00791474	East
3A	696260000	2	-1.07434	East
3A	696270000	3	-0.99516	East
3A	696280000	4	-1.51976	East
3A	696310000	2	-1.30994	East
3A	696340000	9	-2.13273	East
3A	696360000	1	-0.972008	East
3A	696470000	2	-1.26236	East
3A	696480000	9	-1.95924	East
3A	696590000	2	-1.26236	East
3A	696600000	7	-1.7582	East
3A	696700000	1	-0.972008	East
3A	697010000	1	-0.972008	East
3A	697060000	1	-0.831632	East
3A	697090000	2	-1.30994	East
3A	697120000	3	-1.53535	East
3A	697130000	6	-1.94016	East
3A	697140000	6	-1.58386	East
3A	697150000	16	-2.37236	East
3A	697200000	7	-1.5957	East
3A	697240000	4	-1.22529	East
3A	697260000	1	-0.972008	East
3A	697270000	2	-1.12135	East
3A	697280000	7	2.0046	East
3A	697370000	4	-1.13213	East
3A	697380000	6	-1.64512	East
3A	697430000	1	-0.431298	East
3A	697440000	3	-0.165708	East
3A	697450000	26	-0.875575	East
3A	697470000	1	-0.627565	East
3A	697480000	2	-1.02851	East
3A	697490000	1	-0.694721	East
3A	697510000	1	-0.762743	East
3A	697560000	3	-1.4238	East
3A	697580000	3	-1.35035	East
3A	697590000	2	-1.16777	East
3A	697600000	1	-0.972008	East
3A	697610000	3	-0.126928	East
3A	697620000	1	-0.831632	East
3A	697630000	2	-1.30994	East
3A	697730000	3	0.229171	East
3A	697740000	25	-1.30955	East
3A	697750000	9	-1.48986	East
3A	697770000	7	-1.23764	East
3A	697780000	10	-0.721539	East
3A	697840000	1	-0.901387	East
3A	697870000	3	-1.06839	East
3A	698010000	8	0.225868	East
3A	698030000	13	-0.436071	East
3A	698040000	17	-0.545153	East
3A	698100000	7	-1.0949	East
3A	698140000	2	-0.801082	East
3A	698160000	1	-0.367608	East
3A	698180000	3	-0.889767	East
3A	698210000	1	-0.762743	East
3A	698220000	3	-1.4238	East
3A	698260000	2	-1.12076	East
3A	698270000	1	-0.762743	East
3A	698280000	9	0.208686	East
3A	698290000	8	-1.17897	East
3A	698350000	11	-1.78062	East
3A	698510000	2	1.27641	East
3A	698520000	1	-0.561276	East
3A	698530000	8	-2.01024	East
3A	698540000	1	-0.627565	East
3A	698690000	18	0.48645	East
3A	698700000	3	-0.30281	East
3A	698760000	1	-0.831632	East
3A	698810000	3	-1.27735	East
3A	698830000	5	-0.911776	East
3A	698860000	6	-1.46697	East
3A	698870000	4	-1.21694	East
3A	698890000	10	-1.36302	East
3A	698920000	3	0.192899	East
3A	699100000	4	-1.15851	East
3A	699180000	1	-0.972008	East
3A	699210000	11	-1.41582	East
3A	699220000	5	-1.8338	East
3A	699250000	3	-0.852127	East
3A	699290000	16	-1.92382	East
3A	699320000	2	-0.936253	East
3A	699410000	7	-1.31643	East
3A	699420000	11	-1.8135	East
3A	699460000	6	-1.84791	East
3A	699510000	2	-0.756414	East
3A	699530000	5	-0.3208	East
3A	699540000	4	-1.57896	East
3A	699570000	4	-0.871245	East
3A	699620000	3	-1.49817	East
3A	699630000	1	-0.062159	East
3A	699740000	1	-0.062159	East
3A	699760000	9	0.242289	East
3A	699840000	4	-0.669365	East
3A	699850000	16	-0.074778	East
3A	699870000	6	-0.323841	East
3A	699880000	1	0.166603	East
3A	699890000	2	-1.30994	East
3A	699910000	1	-0.304785	East
3A	699930000	5	-1.5992	East
3A	699940000	11	-0.109885	East
3A	699970000	1	-0.121516	East
3A	699980000	15	0.266251	East
3A	699990000	4	-0.857015	East
3A	700010000	6	0.289881	East
3A	700020000	10	-0.358969	East
3A	700040000	8	-1.58306	East
3A	700060000	8	-1.10455	East
3A	700150000	12	-1.84654	East
3A	700200000	2	-0.0843536	East
3A	700210000	1	-0.495854	East
3A	700220000	2	-1.16893	East
3A	700230000	2	-1.30994	East
3A	700250000	3	-1.49817	East
3A	700280000	6	-1.61499	East
3A	700290000	2	-1.16893	East
3A	700350000	17	-2.02933	East
3A	700360000	1	-0.831632	East
3A	700440000	12	-1.811	East
3A	700570000	9	-1.19816	East
3A	700580000	4	-1.51825	East
3A	700590000	3	-1.17127	East
3A	700630000	3	-0.452458	East
3A	700640000	2	-0.892169	East
3A	700680000	1	-0.972008	East
3A	700690000	6	-1.77657	East
3A	700700000	4	-1.30783	East
3A	700730000	14	-0.802472	East
3A	700740000	15	-1.76029	East
3A	700750000	6	-1.91666	East
3A	700800000	1	-0.495854	East
3A	700810000	17	-0.990835	East
3A	700820000	5	-0.93875	East
3A	700850000	1	-0.901387	East
3A	700890000	2	-0.846334	East
3A	700900000	1	-0.831632	East
3A	700930000	2	-0.719337	East
3A	700940000	21	-0.863599	East
3A	700950000	15	-1.11934	East
3A	700960000	13	-0.917033	East
3A	701120000	10	-0.813123	East
3A	701130000	30	-1.42629	East
3A	701140000	3	-0.520894	East
3A	701210000	36	-0.495841	East
3A	701230000	1	-0.762743	East
3A	701240000	8	-1.54087	East
3A	701260000	2	-1.21535	East
3A	701310000	4	-1.70267	East
3A	701340000	1	-0.972008	East
3A	701350000	13	-1.51743	East
3A	701360000	4	-1.27652	East
3A	701370000	2	-0.329589	East
3A	701640000	7	-0.415842	East
3A	701660000	3	-0.921933	East
3A	701760000	4	-1.10424	East
3A	701850000	4	-0.986225	East
3A	701860000	11	-0.76626	East
3A	701870000	16	-1.82225	East
3A	701880000	4	-1.01165	East
3A	701890000	8	-1.47712	East
3A	701950000	5	-1.21388	East
3A	702010000	2	-1.16777	East
3A	702050000	1	-0.972008	East
3A	702110000	8	-1.55025	East
3A	702170000	2	-0.945596	East
3A	702210000	1	-0.627565	East
3A	702220000	12	-1.00361	East
3A	702310000	1	-0.972008	East
3A	702400000	5	-1.44815	East
3A	702410000	2	-0.902679	East
3A	702420000	1	-0.627565	East
3A	702490000	1	-0.762743	East
3A	702510000	10	-1.50754	East
3A	702520000	3	-1.53535	East
3A	702540000	3	-0.448808	East
3A	702550000	15	-1.33493	East
3A	702570000	2	-1.26236	East
3A	702580000	3	-1.53535	East
3A	702590000	1	-0.972008	East
3A	702640000	1	-0.762743	East
3A	702800000	1	-0.495854	East
3A	702910000	1	0.221627	East
3A	703000000	1	-0.694721	East
3A	703130000	2	-1.30994	East
3A	703200000	4	-1.30631	East
3A	703390000	1	-0.304785	East
3A	703420000	5	-0.387009	East
3A	703640000	2	-0.286089	East
3A	703700000	3	-1.53535	East
3A	703720000	1	-0.495854	East
3A	703820000	4	-1.33724	East
3A	703840000	2	0.186865	East
3A	703880000	2	-0.164347	East
3A	703900000	5	-1.3105	East
3A	703910000	4	-0.786243	East
3A	703920000	2	-1.26236	East
3A	703930000	6	-0.8015	East
3A	703940000	3	0.489914	East
3A	703990000	14	-0.853532	East
3A	704030000	9	-0.354203	East
3A	704040000	2	-0.985592	East
3A	704050000	2	-0.204344	East
3A	704060000	5	-1.11024	East
3A	704070000	11	-1.18733	East
3A	704080000	14	0.384775	East
3A	704090000	3	-0.319234	East
3A	704260000	2	-0.936253	East
3A	704340000	5	-0.448804	East
3A	704350000	1	-0.972008	East
3A	704360000	3	-1.31909	East
3A	704410000	2	-1.07434	East
3A	704500000	2	0.261603	East
3A	704530000	1	-0.694721	East
3A	704600000	4	-1.42736	East
3A	704960000	1	-0.901387	East
3A	705020000	9	-1.24583	East
3A	705070000	1	-0.972008	East
3A	705250000	4	-1.70267	East
3A	705310000	2	0.313277	East
3A	705360000	2	-0.801082	East
3A	705390000	1	-0.972008	East
3A	705590000	1	-0.901387	East
3A	705670000	3	-1.53535	East
3A	705770000	8	-1.79964	East
3A	705910000	12	-2.14819	East
3A	706250000	4	-0.653428	East
3A	706260000	3	-1.53535	East
3A	706330000	1	-0.00366865	East
3A	706360000	15	-1.88456	East
3A	706400000	3	-0.767266	East
3A	706460000	1	-0.831632	East
3A	706560000	1	-0.831632	East
3A	706630000	1	-0.901387	East
3A	706640000	3	-1.53535	East
3A	706760000	1	-0.627565	East
3A	706810000	1	-0.901387	East
3A	706830000	5	-1.8338	East
3A	706860000	2	-1.30994	East
3A	706900000	1	-0.561276	East
3A	706920000	1	-0.972008	East
3A	707130000	1	-0.901387	East
3A	707340000	5	-1.13492	East
3A	707390000	7	-1.27329	East
3A	707400000	1	1.37974	East
3A	707460000	3	2.25946	East
3A	707600000	8	2.47452	East
3A	707870000	4	-1.64082	East
3A	707900000	1	-0.694721	East
3A	707920000	6	-1.36867	East
3A	708230000	21	-1.40442	East
3A	708250000	2	-1.30994	East
3A	708320000	10	-1.53073	East
3A	708330000	1	-0.972008	East
3A	708350000	2	-1.30994	East
3A	708480000	1	-0.901387	East
3A	708530000	9	-1.53656	East
3A	708540000	2	-0.848085	East
3A	708550000	3	-1.27735	East
3A	708650000	17	-1.1018	East
3A	709060000	1	-0.762743	East
3A	709070000	1	-0.901387	East
3A	709100000	1	-0.972008	East
3A	709110000	3	0.335932	East
3A	709120000	23	-1.68853	East
3A	709140000	16	-1.61371	East
3A	709160000	7	-1.9654	East
3A	709190000	8	-1.69815	East
3A	709430000	1	-0.762743	East
3A	709510000	2	-1.07551	East
3A	709530000	2	-1.16777	East
3A	709540000	7	-1.73741	East
3A	709570000	11	-2.0489	East
3A	709770000	4	-1.57934	East
3A	709830000	2	-1.12135	East
3A	710050000	1	-0.972008	East
3A	710070000	3	1.52103	East
3A	710080000	6	-1.12119	East
3A	710090000	8	-1.80034	East
3A	710100000	1	-0.495854	East
3A	710110000	9	-1.99295	East
3A	710120000	11	-2.27278	East
3A	710270000	12	-0.426892	East
3A	710370000	4	-1.45753	East
3A	710520000	1	-0.972008	East
3A	710610000	3	-1.01318	East
3A	710660000	4	-1.70267	East
3A	710670000	3	0.318823	East
3A	710690000	5	-0.697455	East
3A	710700000	7	-1.6984	East
3A	710770000	8	0.746222	East
3A	710780000	17	-0.105249	East
3A	710790000	11	0.621366	East
3A	710820000	9	-0.376534	East
3A	710830000	9	-1.12483	East
3A	710840000	6	-1.16904	East
3A	710850000	14	-1.66867	East
3A	710890000	4	-1.28183	East
3A	710920000	4	-1.15813	East
3A	710930000	24	-1.25717	East
3A	710940000	10	-0.823233	East
3A	710950000	6	0.846094	East
3A	711040000	1	-0.367608	East
3A	711050000	51	-0.156471	East
3A	711060000	5	-0.165169	East
3A	711070000	4	1.51924	East
3A	711080000	11	-0.650402	East
3A	711110000	10	-0.213466	East
3A	711130000	7	1.49062	East
3A	711140000	21	1.05565	East
3A	711200000	26	3.52899	East
3A	711210000	18	1.21564	East
3A	711250000	6	1.79694	East
3A	711260000	3	2.71205	East
3A	711280000	1	-0.972008	East
3A	711290000	1	-0.242829	East
3A	711300000	8	-0.515166	East
3A	711330000	2	-0.332508	East
3A	711360000	11	-1.81313	East
3A	711380000	16	-1.48156	East
3A	711440000	1	-0.972008	East
3A	712130000	1	1.52488	East
3A	712140000	1	1.10245	East
3A	712300000	4	0.0937544	East
3A	712310000	1	-0.242829	East
3A	712320000	6	1.12528	East
3A	712340000	10	0.604844	East
3A	712350000	5	0.790038	East
3A	712370000	5	0.933899	East
3A	712380000	5	0.97624	East
3A	712410000	3	-0.705445	East
3A	712450000	9	0.373054	East
3A	712540000	1	-0.762743	East
3A	712570000	5	-1.00823	East
3A	712860000	2	-1.26236	East
3A	713140000	7	-1.01817	East
3A	713300000	7	-1.25068	East
3A	713310000	1	-0.627565	East
3A	713320000	19	-1.36331	East
3A	713330000	2	-0.756414	East
3A	713340000	5	-0.576645	East
3A	713410000	5	-1.09471	East
3A	713450000	3	-1.53535	East
3A	713530000	7	-0.411063	East
3A	713550000	1	-0.367608	East
3A	713620000	10	-1.30494	East
3A	713630000	1	-0.242829	East
3A	713840000	4	-0.930443	East
3A	713850000	6	-0.92877	East
3A	713860000	8	-1.12986	East
3A	713930000	4	-0.758162	East
3A	713970000	1	-0.901387	East
3A	714000000	25	-1.29949	East
3A	714090000	2	-1.30994	East
3A	714110000	2	-0.848085	East
3A	714150000	10	0.479957	East
3A	714160000	1	-0.762743	East
3A	714280000	3	0.135184	East
3A	714290000	1	-0.972008	East
3A	714300000	13	-1.37175	East
3A	714310000	1	-0.762743	East
3A	714360000	21	0.146156	East
3A	714410000	16	3.8758	East
3A	714420000	20	2.3651	East
3A	714460000	1	-0.901387	East
3A	714510000	2	-0.80225	East
3A	714530000	2	-0.808089	East
3A	714540000	8	0.873849	East
3A	714550000	2	-1.16777	East
3A	714560000	7	-1.52053	East
3A	714570000	1	-0.831632	East
3A	714580000	11	-0.231545	East
3A	714590000	16	-0.457924	East
3A	714600000	1	0.533576	East
3A	714610000	2	-0.983257	East
3A	714620000	5	-0.508474	East
3A	714630000	3	-0.856233	East
3A	714640000	3	-0.786428	East
3A	714720000	4	-0.671642	East
3A	714730000	4	-0.23449	East
3A	714750000	1	0.724211	East
3A	714760000	3	-0.865815	East
3A	714770000	8	-1.01923	East
3A	714780000	6	-1.66429	East
3A	714790000	2	-1.02851	East
3A	714940000	2	-0.945596	East
3A	714950000	1	-0.972008	East
3A	715270000	1	-0.495854	East
3A	715420000	2	-1.02792	East
3A	715430000	1	-0.901387	East
3A	715510000	4	-1.67174	East
3A	715530000	4	-1.57896	East
3A	715590000	4	-0.718317	East
3A	715640000	2	1.2986	East
3A	715690000	2	-1.07434	East
3A	715800000	2	0.25664	East
3A	715970000	1	1.24802	East
3A	716060000	10	0.0545465	East
3A	716070000	1	1.34811	East
3A	716090000	7	1.29699	East
3A	716100000	7	-1.37469	East
3A	716130000	1	-0.121516	East
3A	716250000	4	1.22895	East
3A	716260000	1	0.110712	East
3A	716350000	5	-1.75484	East
3A	716360000	1	1.90615	East
3A	716520000	2	-1.21477	East
3A	716750000	1	-0.831632	East
3A	716770000	3	-1.24153	East
3A	716790000	9	-1.71939	East
3A	716800000	4	-1.21732	East
3A	716930000	2	1.06037	East
3A	716960000	5	0.033458	East
3A	716990000	2	-1.07434	East
3A	717300000	1	1.17697	East
3A	717410000	4	1.73706	East
3A	717490000	4	0.314987	East
3A	717520000	5	1.84022	East
3A	717620000	1	-0.901387	East
3A	717650000	10	-0.376315	East
3A	717670000	1	1.10245	East
3A	717720000	6	-0.494063	East
3A	717850000	3	1.00182	East
3A	717880000	1	1.34811	East
3A	717890000	5	1.67593	East
3A	717900000	31	2.49424	East
3A	717940000	1	1.28225	East
3A	718000000	6	0.700663	East
3A	718050000	6	2.79795	East
3A	718060000	3	2.17619	East
3A	718240000	3	-1.53535	East
3A	718330000	1	-0.901387	East
3A	718350000	2	2.08539	East
3A	718370000	7	2.2384	East
3A	718390000	1	-0.901387	East
3A	718400000	6	0.389334	East
3A	718550000	15	1.19266	East
3A	718790000	19	-1.89629	East
3A	718860000	9	-1.99402	East
3A	718940000	3	-0.789166	East
3A	719040000	2	-1.02851	East
3A	719070000	2	-1.30994	East
3A	719100000	4	-1.2196	East
3A	719130000	3	-1.42517	East
3A	719190000	6	1.32361	East
3A	719300000	7	-1.69917	East
3A	719330000	14	0.138986	East
3A	719340000	12	0.806133	East
3A	719350000	17	0.0692193	East
3A	719360000	3	0.280042	East
3A	719380000	5	-1.64923	East
3A	719480000	2	-1.30994	East
3A	719550000	1	-0.972008	East
3A	719560000	4	-1.67174	East
3A	719630000	5	-0.838211	East
3A	719760000	26	0.524565	East
3A	719770000	2	2.04394	East
3A	719830000	8	-0.348278	East
3A	719930000	4	-1.67174	East
3A	719940000	6	-1.79977	East
3A	719980000	2	-1.30994	East
3A	719990000	20	-1.7512	East
3A	720070000	3	-1.46144	East
3A	720210000	22	-1.22273	East
3A	720220000	13	-0.194459	East
3A	720230000	5	-1.35104	East
3A	720250000	4	-1.60989	East
3A	720320000	2	-1.21477	East
3A	720360000	21	-1.96997	East
3A	720390000	15	-1.99236	East
3A	720410000	1	0.814329	East
3A	720420000	7	0.825895	East
3A	720430000	4	1.15912	East
3A	720440000	12	-1.53688	East
3A	720450000	37	-2.25462	East
3A	720460000	1	-0.762743	East
3A	720590000	4	-1.70267	East
3A	720600000	11	-1.26202	East
3A	720610000	2	-1.30994	East
3A	720620000	25	2.05646	East
3A	720690000	1	-0.831632	East
3A	720840000	7	1.78319	East
3A	720850000	20	0.157519	East
3A	721080000	4	0.568665	East
3A	721220000	3	1.51578	East
3A	721240000	3	-0.962766	East
3A	721250000	5	-1.44128	East
3A	721290000	5	-1.70056	East
3A	721300000	2	-1.16777	East
3A	721340000	18	-0.400067	East
3A	721350000	4	0.180464	East
3A	721400000	1	-0.972008	East
3A	721440000	5	-1.7805	East
3A	721450000	7	-1.14709	East
3A	721570000	1	1.92001	East
3A	721580000	9	-0.27218	East
3A	721590000	2	0.135482	East
3A	721620000	18	-1.69331	East
3A	721640000	29	2.11699	East
3A	721650000	17	-0.306533	East
3A	721660000	12	3.04538	East
3A	721910000	4	-1.57896	East
3A	721990000	3	-1.27735	East
3A	722040000	2	-1.12076	East
3A	722200000	2	-0.41075	East
3A	722210000	6	-1.46005	East
3A	722220000	1	-0.627565	East
3A	722270000	5	0.560186	East
3A	722280000	2	0.835862	East
3A	722360000	7	-1.03484	East
3A	722390000	5	-1.37246	East
3A	722430000	18	-0.477772	East
3A	722490000	4	-1.33914	East
3A	722780000	2	-1.12076	East
3A	723330000	8	2.34584	East
3A	723340000	1	-0.972008	East
3A	723430000	15	-0.0643331	East
3A	723440000	7	-1.57852	East
3A	723450000	1	-0.972008	East
3A	723500000	1	-0.972008	East
3A	723660000	9	-1.62105	East
3A	723670000	5	-1.49785	East
3A	723740000	5	-0.5567	East
3A	723750000	2	1.75754	East
3A	723910000	12	-2.00949	East
3A	724000000	2	-1.21535	East
3A	724020000	4	-0.904069	East
3A	724040000	5	-0.595118	East
3A	724050000	60	0.903442	East
3A	724060000	9	0.961709	East
3A	724090000	13	-2.21069	East
3A	724100000	14	1.91476	East
3A	724130000	5	-0.477086	East
3A	724180000	3	0.216852	East
3A	724190000	10	1.08398	East
3A	724200000	1	1.6254	East
3A	724260000	12	0.410698	East
3A	724290000	2	-0.941508	East
3A	724300000	12	-0.0823918	East
3A	724310000	6	1.13004	East
3A	724370000	1	-0.561276	East
3A	724380000	8	-0.233777	East
3A	724390000	1	-0.627565	East
3A	724480000	8	-0.157599	East
3A	724490000	22	-0.0481395	East
3A	724510000	5	1.03002	East
3A	724520000	2	-0.84575	East
3A	724530000	2	-0.293095	East
3A	724540000	4	-0.0965512	East
3A	724550000	7	-1.5926	East
3A	724560000	14	0.781082	East
3A	724580000	2	-1.02792	East
3A	724590000	8	-0.223932	East
3A	724620000	24	-0.108951	East
3A	724630000	4	-1.01601	East
3A	724640000	25	-1.09148	East
3A	724650000	8	-0.87578	East
3A	724690000	2	-1.12135	East
3A	724700000	4	1.36594	East
3A	724740000	10	0.914585	East
3A	724840000	1	-0.831632	East
3A	724870000	6	-0.418392	East
3A	724890000	4	-1.13289	East
3A	724900000	1	-0.627565	East
3A	724910000	7	-1.77719	East
3A	725000000	7	-1.55127	East
3A	725090000	1	-0.972008	East
3A	725110000	1	-0.00366865	East
3A	725190000	3	-0.72552	East
3A	725230000	1	0.275785	East
3A	725330000	6	-1.4625	East
3A	725340000	1	-0.972008	East
3A	725350000	1	-0.972008	East
3A	725360000	2	0.540996	East
